trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number
T040245,2025-07-21 23:09:07,C01125,M0197,33399.0,transfer,success,,REF93490235
T033662,2026-05-27 05:10:09,C00735,M0008,182095.0,QRIS,success,,REF89399434
T012080,2025-11-05 09:04:42,M0254,M0223,606568.0,transfer,success,Payment invoice,REF09830051
T009881,2025-07-02 07:58:21,M0031,M0088,4911376.0,transfer,success,Bayar tagihan,REF84164578
T031415,2025-09-10 06:36:33,C01531,M0274,110399.0,QRIS,success,,REF21277364
T004935,2026-03-21 05:55:07,M0247,M0219,984999.0,transfer,failed,Pembelian stok,REF31524283
T044956,2026-04-19 22:07:35,C00877,M0172,12087.0,transfer,success,,REF70968062
T023045,2025-08-24 16:58:47,M0197,M0135,14651680.0,QRIS,success,Bayar tagihan,REF43819864
T017826,2026-01-18 05:40:30,M0368,M0387,909828.0,QRIS,success,DP pembelian,REF10211904
T031036,2025-07-18 00:57:50,C00786,M0059,15395.0,QRIS,success,,REF07843464
T043802,2026-03-25 05:34:37,C01240,M0049,29701.0,QRIS,success,,REF87027015
T012167,2026-03-04 00:45:03,M0189,M0160,9080738.0,transfer,success,,REF11729908
T044176,2025-10-23 12:07:23,C00043,M0172,38813.0,EDC,success,,REF98814901
T041798,2025-11-19 22:03:06,C01010,M0408,12993.0,QRIS,failed,,REF92418876
T020782,2026-03-16 15:23:10,M0375,M0360,4307980.0,QRIS,success,,REF13948608
T033654,2025-12-08 02:26:30,C01788,M0106,161016.0,QRIS,success,,REF85662705
T010230,2025-07-01 03:36:45,M0155,M0274,20695960.0,transfer,success,Transfer pembayaran,REF88955030
T038229,2025-07-22 08:52:54,C00514,M0220,38053.0,EDC,success,,REF42727731
T039889,2026-02-23 10:19:33,C00493,M0294,42009.0,QRIS,success,,REF59183817
T011345,2025-12-25 07:16:36,M0288,M0313,8682452.0,EDC,success,Pelunasan,REF97354424
T038277,2026-04-12 15:56:05,C01997,M0229,32206.0,QRIS,success,,REF62913607
T021876,2026-06-10 09:25:47,M0393,M0360,10400461.0,transfer,success,,REF90044314
T032700,2025-09-20 08:14:41,C01545,M0003,176439.0,EDC,success,,REF90371264
T034501,2026-06-30 00:42:42,C00251,M0033,43696.0,QRIS,success,,REF28424894
T020917,2025-09-02 01:53:39,M0189,M0135,12558605.0,transfer,pending,,REF60056547
T036761,2026-06-22 01:11:06,C01712,M0374,109087.0,EDC,success,,REF70164087
T007172,2025-07-06 04:17:44,M0280,M0245,3025010.0,QRIS,success,Bayar supplier,REF57347216
T017899,2026-01-19 09:04:34,M0315,M0287,3663549.0,transfer,success,Payment invoice,REF00903516
T034093,2026-03-24 00:57:13,C01077,M0224,126988.0,EDC,success,,REF32996611
T031065,2026-06-15 07:24:44,C01715,M0170,-49887.0,QRIS,success,Retur barang,REF00148908
T019619,2025-12-30 00:13:34,M0001,M0114,1964230.0,QRIS,success,Pembayaran bulanan,REF90906366
T006013,2025-08-16 16:58:44,M0215,M0264,684313.0,QRIS,success,Pembelian stok,REF89759241
T009464,2025-12-02 23:43:28,M0320,M0287,729959.0,transfer,success,Transfer pembayaran,REF93456707
T043248,2025-10-25 17:56:44,C00328,M0059,319422.0,EDC,success,,REF64892184
T037186,2026-06-29 21:02:59,C01317,M0031,,EDC,failed,,REF23008030
T019428,2026-05-15 16:02:31,M0145,M0140,1183208.0,transfer,success,DP pembelian,REF91535074
T006553,2025-12-29 03:05:06,M0402,M0140,2148142.0,transfer,success,Transfer pembayaran,REF80894408
T016266,2026-06-22 17:47:22,M0250,M0231,2270977.0,transfer,success,Pembayaran bahan,REF21188294
T029764,2025-09-23 14:50:15,C00063,M0393,76852.0,QRIS,success,,REF59962493
T006404,2026-06-25 07:14:47,M0142,M0165,7216627.0,EDC,success,Pembelian stok,REF33224642
T011230,2026-03-16 13:27:03,M0016,M0101,1136263.0,transfer,success,Bayar tagihan,REF69593528
T002841,2025-08-16 13:09:29,M0234,M0258,12066054.0,EDC,success,,REF62852399
T006648,2026-06-16 16:59:15,M0366,M0358,669157.0,QRIS,success,,REF70718148
T002398,2026-06-07 07:46:30,M0102,M0077,160667900.0,transfer,success,,REF22071278
T041827,2026-05-25 16:56:40,C01041,M0196,197118.0,QRIS,success,,REF42593455
T019507,2026-03-27 01:40:45,M0153,M0166,873168.0,EDC,success,,REF75792104
T007239,2025-12-04 03:14:53,M0366,M0364,703916.0,transfer,success,Pembayaran bulanan,REF59155420
T026120,2026-01-22 06:07:03,M0393,M0381,12158756.0,transfer,success,DP pembelian,REF75126321
T006120,2026-03-07 15:49:59,M0145,M0146,13257676.0,transfer,success,Pelunasan,REF85866221
T007506,2026-05-19 13:09:11,M0348,M0364,2359743.0,transfer,success,Pelunasan,REF04592895
T021540,2026-01-11 04:33:45,M0010,M0015,1080404.0,transfer,success,,REF22080123
T032796,2026-06-11 07:19:15,C01610,M0036,22215.0,QRIS,success,,REF00913931
T010082,2026-03-10 09:31:20,M0143,M0144,14031465.0,QRIS,success,Bayar supplier,REF35749095
T030762,2026-02-14 15:09:25,C01866,M0167,14861.0,EDC,success,,REF24583237
T039680,2025-11-03 06:24:58,C01493,M0315,64077.0,EDC,success,,REF44483213
T040500,2025-09-16 14:58:09,C01483,M0036,63694.0,QRIS,success,,REF88196771
T011725,2025-12-15 14:32:41,M0373,M0341,9685553.0,transfer,success,Bayar supplier,REF79059192
T018740,2025-11-30 23:24:35,M0296,M0287,703226.0,transfer,success,,REF18731603
T018584,2026-01-08 00:28:54,M0269,M0261,1081442.0,EDC,success,,REF42266663
T044987,2025-11-15 18:00:34,C01981,M0222,189788.0,EDC,success,,REF22944768
T020629,2026-06-14 03:02:05,M0384,M0364,2077080.0,QRIS,pending,Transfer pembayaran,REF53178779
T038643,2025-07-20 21:23:55,C00237,M0058,112664.0,QRIS,success,,REF33574968
T008989,2025-12-13 18:33:12,M0352,M0364,1122831.0,QRIS,success,,REF15090976
T043169,2026-02-15 17:55:47,C00685,M0253,605164.0,EDC,success,,REF60886570
T002004,2026-05-23 01:47:58,M0226,M0295,618013.0,transfer,failed,Bayar tagihan,REF57363898
T006587,2026-04-23 10:22:42,M0315,M0313,2456618.0,QRIS,success,DP pembelian,REF15226918
T022374,2025-07-19 08:28:48,M0197,M0139,1016978.0,QRIS,success,,REF35889903
T040432,2025-10-11 10:06:37,C01054,M0352,12225.0,EDC,failed,,REF91454953
T044111,2025-10-10 03:46:07,C00970,M0020,184529.0,QRIS,success,,REF08729880
T029250,2026-03-02 00:04:33,C01237,M0241,12775.0,EDC,success,,REF89886495
T044311,2025-08-09 12:55:37,C01604,M0330,16200.0,QRIS,success,,REF98079915
T036852,2026-02-08 09:25:06,C00378,M0233,356925.0,EDC,success,,REF66909111
T038420,2025-12-14 04:17:20,C00007,M0119,127790.0,EDC,success,,REF82137167
T028300,2025-11-02 07:56:01,C01730,M0090,515920.0,transfer,success,,REF15265361
T022235,2026-06-19 17:43:56,M0385,M0387,542367.0,transfer,success,,REF50845777
T045102,2025-08-27 03:41:31,C01464,M0013,,QRIS,pending,,REF36196919
T010837,2026-02-13 20:17:06,M0156,M0176,629882.0,transfer,success,DP pembelian,REF43366221
T032846,2025-12-29 13:52:43,C00108,M0352,145016.0,QRIS,success,,REF02591536
T033240,2025-09-02 23:30:04,C01458,M0109,16368.0,QRIS,success,,REF18134947
T007702,2025-08-14 06:52:51,M0080,M0085,17530771.0,transfer,success,,REF91750481
T031349,2026-02-15 02:01:15,C01333,M0218,81916.0,transfer,success,,REF79533690
T043157,2026-03-08 16:20:41,C00644,M0001,327370.0,QRIS,success,,REF49807613
T039684,2025-09-29 20:02:47,C00646,M0226,36039.0,EDC,success,,REF68885389
T018027,2025-09-11 01:29:25,M0280,M0278,10263221.0,transfer,success,DP pembelian,REF26079266
T031469,2025-09-14 16:10:33,C01441,M0385,511023.0,QRIS,success,,REF21866034
T044067,2026-05-27 18:53:55,C01773,M0259,14000.0,QRIS,success,,REF31365383
T009582,2025-09-06 08:59:21,M0297,M0386,535103.0,EDC,success,Transfer pembayaran,REF40849261
T018477,2026-01-25 22:34:26,M0323,M0287,1706470.0,QRIS,success,Pembayaran bahan,REF34711227
T002729,2025-09-25 00:04:47,M0080,M0035,1121749.0,transfer,success,,REF59078143
T016382,2026-01-03 20:30:59,M0161,M0182,6938907.0,transfer,success,Pembayaran bulanan,REF94955846
T015106,2026-06-23 20:48:28,M0310,M0287,1948321.0,transfer,success,,REF94336901
T022830,2026-01-22 18:30:18,M0005,M0002,710369.0,EDC,success,Bayar tagihan,REF77376103
T020037,2026-02-22 15:31:47,M0209,M0207,1019203.0,QRIS,success,Pembayaran bahan,REF55749786
T004525,2026-03-03 02:10:50,M0187,M0176,2556891.0,QRIS,success,,REF02686669
T044904,2025-10-09 13:47:02,C00010,M0007,25213.0,transfer,success,,REF00345708
T003955,2025-10-18 08:11:51,M0193,M0182,10951833.0,transfer,success,Payment invoice,REF76082315
T017756,2025-08-27 07:50:00,M0116,M0002,8378687.0,transfer,success,Payment invoice,REF01445842
T032903,2026-06-29 12:20:13,C01383,M0097,402047.0,EDC,success,,REF34490074
T045645,2026-06-16 04:38:53,C01331,M0310,99504.0,EDC,success,,REF08983072
T005879,2026-05-14 01:48:17,M0010,M0015,1064926.0,EDC,success,,REF57943136
T020859,2026-02-10 20:52:49,M0269,M0261,598735.0,QRIS,pending,Pembayaran bahan,REF62141979
T000130,2025-08-28 23:37:50,M0159,M0182,7568093.0,QRIS,success,,REF92723262
T013682,2025-09-21 01:12:06,M0130,M0186,534807.0,EDC,success,Pelunasan,REF24403608
T015766,2026-03-30 20:22:25,M0197,M0177,4049661.0,QRIS,success,,REF23714945
T014915,2025-08-06 10:57:12,M0194,M0192,11230889.0,transfer,success,,REF93168315
T011416,2026-05-30 08:49:41,M0215,M0264,3370988.0,QRIS,success,Pelunasan,REF15417996
T008296,2026-01-09 09:33:42,M0297,M0292,21637273.0,EDC,success,Pembayaran bulanan,REF66725341
T016622,2025-10-11 11:51:21,M0337,M0308,939958.0,transfer,success,Transfer pembayaran,REF41664605
T024540,2025-12-28 00:17:28,M0259,M0261,14028853.0,EDC,success,Pembayaran bulanan,REF87186155
T028029,2025-07-07 04:07:49,C01212,M0120,14135.0,EDC,success,,REF84907232
T027000,2025-12-25 02:48:00,M0181,M0139,2134566.0,QRIS,success,,REF45338095
T030615,2026-06-09 21:20:00,C00942,M0373,146909.0,QRIS,success,,REF53637106
T023698,2026-05-01 19:53:25,M0213,M0205,1669872.0,transfer,success,,REF20048619
T044865,2025-09-10 20:01:45,C00133,M0397,16330.0,EDC,success,,REF38590855
T006803,2026-04-13 16:56:56,M0155,M0274,1374698.0,QRIS,success,,REF69156009
T024006,2026-03-29 12:12:52,M0249,M0263,4519969.0,transfer,success,Pembayaran bulanan,REF43501583
T020976,2025-09-16 03:10:53,M0232,M0227,12626823.0,transfer,success,,REF63024720
T031460,2025-11-18 12:43:38,C00486,M0038,23163.0,EDC,success,,REF94437733
T024205,2025-09-23 21:38:08,M0106,M0035,2150617.0,transfer,success,Pelunasan,REF00390815
T024672,2026-04-28 19:25:58,M0163,M0191,13085671.0,transfer,success,Pembelian stok,REF70904091
T025529,2025-11-19 03:47:53,M0211,M0231,2402901.0,transfer,success,Bayar tagihan,REF89144774
T035087,2026-02-12 11:30:58,C01782,M0222,595395.0,QRIS,success,,REF97262379
T038028,2026-06-11 23:09:27,C00598,M0161,349230.0,QRIS,success,,REF64646563
T030564,2026-01-28 14:04:01,C00056,M0027,111753.0,EDC,success,,REF26593208
T009346,2026-06-15 16:43:10,M0377,M0387,2868028.0,transfer,success,Transfer pembayaran,REF91873216
T037227,2025-09-02 02:42:36,C01063,M0302,72322.0,transfer,success,,REF31686222
T012424,2026-04-07 16:23:17,M0007,M0101,1806315.0,transfer,success,,REF51284379
T008359,2026-02-11 16:12:55,M0193,M0182,1451464.0,QRIS,success,,REF02514253
T023491,2025-11-25 04:30:47,M0119,M0004,688604.0,transfer,success,Bayar tagihan,REF65610829
T033355,2025-07-31 05:53:19,C01336,M0304,24710.0,QRIS,success,,REF59135365
T038413,2026-03-14 14:34:14,C00669,M0093,53754.0,QRIS,success,,REF80843928
T034817,2026-01-22 16:46:18,C00219,M0399,27363.0,EDC,success,,REF80051494
T011776,2025-08-18 07:21:10,M0293,M0287,6473270.0,EDC,success,Pembayaran bulanan,REF53564881
T000088,2026-01-11 11:55:14,M0299,M0322,11032933.0,QRIS,success,Pembelian stok,REF88960115
T020187,2025-12-07 00:09:09,M0181,M0135,2002004.0,transfer,success,,REF97338884
T015174,2025-11-02 16:09:04,M0345,M0363,2262617.0,QRIS,success,,REF02790613
T032637,2025-10-31 03:35:07,C00618,M0226,575313.0,QRIS,success,,REF58640896
T023755,2025-09-11 10:00:01,M0196,M0151,,EDC,failed,Pembayaran bahan,REF06791649
T009239,2025-09-18 00:14:15,M0385,M0363,5426157.0,QRIS,success,Pembayaran bahan,REF52531090
T013277,2026-05-28 03:17:36,M0298,M0308,2140797.0,transfer,success,Payment invoice,REF61649501
T033854,2025-11-14 08:32:52,C00709,M0303,93750.0,EDC,success,,REF13915763
T012961,2026-05-21 05:59:22,M0408,M0191,7164571.0,transfer,success,Transfer pembayaran,REF96302936
T027028,2026-03-05 21:34:47,C01365,M0300,96275.0,EDC,success,,REF41013835
T028463,2026-02-12 23:35:19,C01554,M0222,15143.0,EDC,success,,REF28707286
T035649,2026-05-12 03:40:21,C00914,M0093,213521.0,QRIS,success,,REF54692321
T017668,2026-04-29 10:54:47,M0405,M0262,10092341.0,transfer,success,DP pembelian,REF75952927
T007822,2025-11-30 18:37:35,M0247,M0258,2034169.0,transfer,success,Payment invoice,REF54624915
T009632,2025-09-26 16:40:58,M0168,M0129,1192101.0,QRIS,success,Pembayaran bulanan,REF08222479
T014764,2025-12-09 13:21:12,M0107,M0035,512102.0,transfer,success,,REF47740843
T004224,2026-05-28 02:36:44,M0181,M0149,,transfer,failed,,REF41078554
T040937,2026-03-07 07:46:47,C00820,M0022,95445.0,EDC,success,,REF53193241
T016810,2025-07-02 22:28:34,M0213,M0205,476245.0,QRIS,success,Payment invoice,REF09410877
T030675,2025-10-21 18:37:42,C01043,M0194,16210.0,transfer,success,,REF57000107
T000750,2025-08-03 09:49:56,M0052,M0035,1377711.0,transfer,success,Bayar supplier,REF58554673
T026638,2025-11-12 23:15:49,M0017,M0035,1803758.0,transfer,pending,,REF55725759
T011994,2026-05-17 10:21:14,M0051,M0034,1239744.0,transfer,success,Pembayaran bahan,REF21087932
T002353,2026-06-26 01:05:57,M0109,M0018,600339.0,transfer,success,,REF47437284
T037835,2026-06-23 00:49:18,C01508,M0093,426516.0,QRIS,success,,REF40326496
T034449,2026-04-20 21:44:15,C01855,M0152,254903.0,EDC,success,,REF99627947
T008324,2026-05-12 20:47:00,M0224,M0201,596415.0,QRIS,success,Payment invoice,REF00924907
T027659,2026-02-11 08:46:37,C01644,M0370,188428.0,EDC,success,,REF83280644
T015126,2025-07-27 20:26:51,M0338,M0287,14865625.0,transfer,success,Bayar tagihan,REF38546498
T003620,2026-06-12 00:04:13,M0225,M0244,430562.0,transfer,success,Bayar supplier,REF84977708
T014282,2025-11-20 21:37:54,M0154,M0164,15061402.0,EDC,success,Pelunasan,REF16450068
T042830,2026-05-19 02:57:51,C01654,M0014,42830.0,transfer,success,,REF99081678
T043092,2026-02-07 20:04:10,C01131,M0189,33128.0,QRIS,success,,REF29279883
T038893,2025-10-19 12:30:50,C00970,M0209,18615.0,QRIS,success,,REF44912353
T030413,2025-12-29 12:04:26,C00636,M0345,207424.0,EDC,success,,REF11468945
T025870,2025-11-21 14:14:59,M0001,M0114,4452381.0,transfer,success,Pembayaran bahan,REF33289179
T019013,2026-06-21 20:52:57,M0299,M0287,1118150.0,transfer,success,Bayar supplier,REF57413368
T024347,2025-07-23 08:44:59,M0197,M0182,3251431.0,QRIS,success,Pembayaran bulanan,REF91894907
T041002,2025-10-01 21:37:55,C00469,M0180,14607.0,EDC,failed,,REF71203044
T001064,2025-09-25 00:04:39,M0277,M0278,,transfer,failed,,REF13510308
T009907,2026-04-20 02:26:58,M0089,M0075,5987039.0,transfer,success,Pembayaran bulanan,REF46419256
T028720,2025-12-22 08:24:37,C00280,M0250,30481.0,EDC,success,,REF15609545
T008690,2026-06-15 16:54:29,M0196,M0140,2220082.0,transfer,success,Payment invoice,REF62487875
T023377,2025-08-23 20:22:07,M0233,M0261,1991352.0,EDC,success,,REF50145954
T010787,2025-09-21 22:56:14,M0311,M0287,554403.0,transfer,success,DP pembelian,REF65283335
T045377,2025-11-07 06:44:26,M0259,M0205,693822.0,transfer,success,DP pembelian,REF23507239
T025091,2026-02-01 17:30:19,M0145,M0137,8646162.0,transfer,success,,REF38259314
T013873,2025-12-14 02:17:08,M0194,M0140,4574526.0,transfer,success,,REF26856413
T040260,2026-03-01 03:22:37,C00474,M0269,39230.0,EDC,success,,REF36990458
T004183,2025-10-26 12:19:05,M0228,M0252,2543924.0,QRIS,success,,REF27577084
T039669,2025-09-19 20:31:16,C01754,M0098,38795.0,EDC,success,,REF39315860
T011981,2025-11-22 03:28:08,M0004,M0101,871386.0,EDC,success,Pelunasan,REF32585228
T008469,2025-08-28 01:07:08,M0017,M0035,5341278.0,transfer,success,,REF03619627
T025299,2025-09-22 09:39:14,M0241,M0201,1878072.0,QRIS,success,Pembayaran bulanan,REF29688500
T022961,2026-04-20 01:10:02,M0197,M0137,3415408.0,QRIS,success,Pembelian stok,REF28739964
T008224,2026-05-02 02:40:38,M0385,M0387,,EDC,failed,Bayar supplier,REF84822825
T033395,2025-09-22 03:50:23,C00585,M0237,490309.0,QRIS,success,,REF45910617
T016450,2025-09-29 02:51:26,M0071,M0076,4045397.0,EDC,success,,REF19502944
T030487,2025-09-17 09:42:09,C01535,M0102,110443.0,QRIS,success,,REF57723860
T029268,2025-09-24 13:10:41,C01262,M0005,33014.0,,success,,REF47402777
T001769,2025-07-05 23:29:07,M0154,M0192,403057.0,transfer,success,Transfer pembayaran,REF69896224
T006088,2025-09-07 18:53:48,M0124,M0158,10085146.0,transfer,success,Pembayaran bulanan,REF93465427
T044119,2025-10-31 20:28:10,C00559,M0121,72072.0,EDC,success,,REF78379119
T032816,2025-11-28 12:01:51,C00522,M0316,189880.0,QRIS,success,,REF79296955
T045068,2026-03-06 18:47:49,M0374,M0369,8926817.0,QRIS,success,Pembayaran bahan,REF31152650
T000705,2026-05-18 17:49:27,M0189,M0135,20340151.0,transfer,success,Bayar tagihan,REF11380825
T023316,2025-08-01 14:50:53,M0316,M0292,10622552.0,,success,,REF94939505
T017845,2025-10-02 00:16:06,M0197,M0137,7496984.0,transfer,success,,REF91296874
T023857,2026-01-20 23:41:49,M0154,M0140,19708508.0,transfer,success,Pelunasan,REF50990007
T001905,2025-09-17 15:02:58,M0388,M0400,2974775.0,transfer,success,,REF78614339
T006318,2026-01-03 01:02:16,M0123,M0176,5363565.0,transfer,success,Bayar supplier,REF49306309
T027256,2026-03-28 08:34:52,C00465,M0154,41823.0,EDC,success,,REF22716952
T032842,2026-05-30 22:33:45,C00153,M0335,,QRIS,failed,,REF16204569
T042102,2026-04-25 04:55:38,C01716,M0357,50152.0,QRIS,success,,REF65288202
T021149,2025-12-08 21:58:49,M0003,M0015,1739680.0,transfer,success,,REF85983888
T028017,2026-03-08 04:38:25,C01667,M0003,41559.0,EDC,success,,REF16204120
T014403,2026-06-16 16:29:04,M0089,M0034,4470205.0,transfer,success,Transfer pembayaran,REF68650084
T018386,2026-03-10 11:59:18,M0197,M0182,691892.0,QRIS,success,Transfer pembayaran,REF14355161
T003948,2026-01-19 19:57:57,M0265,M0401,1850323.0,EDC,success,Bayar supplier,REF82304366
T018991,2025-11-09 05:45:39,M0011,M0035,5739066.0,transfer,success,Bayar supplier,REF22670953
T033374,2025-09-07 21:11:55,C00102,M0385,238008.0,QRIS,success,,REF67116525
T007916,2026-02-27 14:22:09,M0172,M0160,698719.0,transfer,pending,Pelunasan,REF13364997
T028165,2026-04-11 19:30:17,C00962,M0356,182137.0,QRIS,success,,REF98978213
T008231,2025-08-30 16:16:54,M0374,M0342,14939329.0,QRIS,success,,REF79947012
T003381,2025-11-13 04:03:31,M0279,M0230,6347111.0,transfer,success,Pembelian stok,REF99820779
T030341,2026-05-27 12:49:00,C01949,M0173,94320.0,EDC,success,,REF50976928
T020705,2026-04-16 09:00:23,M0268,M0264,16803263.0,transfer,success,Bayar supplier,REF31927011
T016576,2025-08-27 13:19:43,M0180,M0138,13366232.0,transfer,success,Bayar supplier,REF67579139
T013668,2026-02-17 01:56:07,M0318,M0313,,transfer,pending,Bayar tagihan,REF90213216
T005571,2025-09-05 09:32:37,M0124,M0146,13867762.0,transfer,success,,REF81198592
T012819,2025-11-15 06:06:29,M0154,M0182,5560241.0,transfer,success,Payment invoice,REF53775757
T021814,2025-11-27 07:03:47,M0293,M0287,5671706.0,QRIS,success,Pembayaran bahan,REF47527829
T044209,2025-12-23 20:09:09,C00333,M0265,12218.0,EDC,success,,REF32149682
T019219,2025-10-15 19:10:17,M0373,M0363,8001033.0,transfer,success,Bayar tagihan,REF99771541
T034714,2026-06-12 08:20:44,C01350,M0020,86723.0,transfer,success,,REF29797334
T030419,2025-10-23 00:31:27,C00947,M0353,160769.0,QRIS,success,,REF34192526
T006591,2026-02-02 15:31:16,M0250,M0231,493965.0,transfer,success,Pembayaran bahan,REF96050980
T001121,2025-08-13 22:15:12,M0067,M0035,533439.0,QRIS,success,DP pembelian,REF12207457
T044208,2026-03-24 13:19:05,C01670,M0399,41004.0,QRIS,success,,REF70037853
T010224,2026-03-13 13:27:05,M0163,M0131,608065.0,QRIS,success,DP pembelian,REF64419204
T026349,2026-01-18 21:27:47,M0310,M0287,4092675.0,transfer,success,Bayar tagihan,REF70848142
T013251,2026-04-14 16:04:29,M0274,M0208,700157.0,transfer,failed,,REF88109808
T032591,2025-10-11 20:45:56,C01083,M0347,64387.0,QRIS,success,,REF38006045
T023372,2026-04-17 05:10:36,M0103,M0035,7230785.0,transfer,failed,,REF57804417
T036952,2025-09-09 17:09:49,C00577,M0102,15761.0,EDC,success,,REF04939733
T036589,2026-04-21 11:45:49,C00963,M0393,56331.0,QRIS,success,,REF77356025
T029484,2025-12-01 02:18:28,C01377,M0197,468738.0,EDC,success,,REF75651969
T027396,2025-12-09 13:13:10,C00983,M0213,28854.0,EDC,success,,REF79990559
T015009,2026-03-26 08:18:36,M0090,M0030,2597957.0,EDC,success,,REF88277371
T040898,2025-12-19 17:01:50,C01991,M0373,12598.0,QRIS,success,,REF52761544
T028470,2025-11-29 01:23:47,C00583,M0241,41948.0,QRIS,success,,REF23216413
T027272,2026-06-24 18:38:19,C00494,M0128,69025.0,EDC,success,,REF42226734
T038746,2026-06-15 20:18:08,C01102,M0108,234268.0,EDC,success,,REF30577999
T027571,2025-08-11 06:25:48,C01266,M0197,59774.0,QRIS,success,,REF85077844
