trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number,trx_type,timestamp_dt,hour,day_of_week,month
T071396,2025-07-27 09:13:12,C01171,M0563,28000.0,QRIS,success,,REF87959938,C2M,2025-07-27 09:13:12,9,Sunday,2025-07
T059786,2025-11-01 20:03:51,C01895,M0085,33166.0,QRIS,success,,REF09133719,C2M,2025-11-01 20:03:51,20,Saturday,2025-11
T018785,2025-09-19 12:35:37,C01373,M0348,16051.0,EDC,success,,REF43152697,C2M,2025-09-19 12:35:37,12,Friday,2025-09
T050460,2026-06-26 07:13:39,C01364,M0687,170288.0,QRIS,success,,REF28251226,C2M,2026-06-26 07:13:39,7,Friday,2026-06
T061435,2026-01-21 11:39:42,C00830,M0275,17086.0,QRIS,success,,REF83994049,C2M,2026-01-21 11:39:42,11,Wednesday,2026-01
T019148,2026-06-20 23:33:43,C01979,M0025,59550.0,transfer,success,,REF48163879,C2M,2026-06-20 23:33:43,23,Saturday,2026-06
T051474,2026-06-04 10:55:31,C00441,M0536,623930.0,QRIS,success,,REF41921935,C2M,2026-06-04 10:55:31,10,Thursday,2026-06
T045664,2026-03-07 14:11:29,C01917,M0062,39213.0,QRIS,success,,REF87229967,C2M,2026-03-07 14:11:29,14,Saturday,2026-03
T043248,2025-09-26 19:23:23,C00789,M0707,17313.0,unknown,success,,REF59014959,C2M,2025-09-26 19:23:23,19,Friday,2025-09
T056865,2025-07-16 13:36:31,C00341,M0061,146573.0,QRIS,success,,REF99261847,C2M,2025-07-16 13:36:31,13,Wednesday,2025-07
T068083,2025-10-31 00:24:56,C00020,M0075,12872.0,EDC,success,,REF11675484,C2M,2025-10-31 00:24:56,0,Friday,2025-10
T070640,2025-11-03 00:34:55,C01487,M0502,217174.0,transfer,success,,REF10893803,C2M,2025-11-03 00:34:55,0,Monday,2025-11
T065277,2026-01-25 00:19:09,C01221,M0548,49778.0,QRIS,success,,REF54167178,C2M,2026-01-25 00:19:09,0,Sunday,2026-01
T045488,2025-08-14 21:49:42,C01898,M0070,98054.0,QRIS,success,,REF42376603,C2M,2025-08-14 21:49:42,21,Thursday,2025-08
T001374,2025-10-10 22:55:31,C01034,M0016,95149.0,EDC,success,,REF51934347,C2M,2025-10-10 22:55:31,22,Friday,2025-10
T021509,2026-02-14 07:12:58,C00031,M0690,910856.0,EDC,success,,REF32992299,C2M,2026-02-14 07:12:58,7,Saturday,2026-02
T069831,2025-12-10 01:58:04,C01906,M0017,35543.0,EDC,success,,REF62500886,C2M,2025-12-10 01:58:04,1,Wednesday,2025-12
T068588,2026-04-05 22:37:52,C01316,M0510,90205.0,EDC,success,,REF50084246,C2M,2026-04-05 22:37:52,22,Sunday,2026-04
T009587,2025-12-26 08:30:01,C01244,M0248,294407.0,QRIS,success,,REF22471077,C2M,2025-12-26 08:30:01,8,Friday,2025-12
T025751,2025-07-05 11:26:37,C00700,M0425,796242.0,transfer,success,,REF02955227,C2M,2025-07-05 11:26:37,11,Saturday,2025-07
T063080,2026-02-28 10:27:03,C00112,M0478,51067.0,QRIS,success,,REF91111057,C2M,2026-02-28 10:27:03,10,Saturday,2026-02
T064847,2026-02-03 12:11:12,C01645,M0469,179540.0,QRIS,success,,REF94561378,C2M,2026-02-03 12:11:12,12,Tuesday,2026-02
T051536,2025-08-22 23:12:58,C01789,M0312,183817.0,EDC,success,,REF92751948,C2M,2025-08-22 23:12:58,23,Friday,2025-08
T025326,2026-05-04 20:05:20,C00442,M0053,733043.0,QRIS,success,,REF01859086,C2M,2026-05-04 20:05:20,20,Monday,2026-05
T053921,2025-08-07 01:50:25,C01355,M0456,43287.0,QRIS,success,,REF21682879,C2M,2025-08-07 01:50:25,1,Thursday,2025-08
T046613,2025-11-05 06:09:17,C01649,M0194,601575.0,transfer,success,,REF19821870,C2M,2025-11-05 06:09:17,6,Wednesday,2025-11
T040487,2025-12-10 21:37:14,C00025,M0248,394331.0,transfer,success,,REF84033812,C2M,2025-12-10 21:37:14,21,Wednesday,2025-12
T043399,2026-01-07 08:44:56,C00213,M0652,241299.0,QRIS,success,,REF50761704,C2M,2026-01-07 08:44:56,8,Wednesday,2026-01
T024178,2025-12-15 15:22:58,C01209,M0700,769216.0,transfer,success,,REF35190455,C2M,2025-12-15 15:22:58,15,Monday,2025-12
T004705,2025-07-25 16:41:31,C01981,M0119,635759.0,transfer,success,,REF28977800,C2M,2025-07-25 16:41:31,16,Friday,2025-07
T023704,2025-07-01 21:33:03,C01531,M0532,612870.0,QRIS,success,,REF04632883,C2M,2025-07-01 21:33:03,21,Tuesday,2025-07
T065855,2025-10-10 09:12:49,C00837,M0244,230996.0,QRIS,success,,REF04335133,C2M,2025-10-10 09:12:49,9,Friday,2025-10
T006986,2025-07-02 08:53:13,C00687,M0537,668483.0,transfer,success,,REF99018519,C2M,2025-07-02 08:53:13,8,Wednesday,2025-07
T044149,2026-01-23 07:08:19,C00388,M0664,55232.0,QRIS,success,,REF27635498,C2M,2026-01-23 07:08:19,7,Friday,2026-01
T027901,2026-06-05 16:50:36,C01673,M0540,590331.0,transfer,success,,REF52132735,C2M,2026-06-05 16:50:36,16,Friday,2026-06
T006692,2025-11-20 08:28:40,C01553,M0053,654551.0,QRIS,success,,REF98774785,C2M,2025-11-20 08:28:40,8,Thursday,2025-11
T029702,2025-12-06 17:02:31,C01805,M0528,715173.0,transfer,success,,REF15656064,C2M,2025-12-06 17:02:31,17,Saturday,2025-12
T045763,2025-10-03 07:36:16,C01823,M0566,401599.0,EDC,success,,REF62340666,C2M,2025-10-03 07:36:16,7,Friday,2025-10
T045840,2025-10-14 03:26:55,C01650,M0685,40733.0,EDC,success,,REF29473274,C2M,2025-10-14 03:26:55,3,Tuesday,2025-10
T006171,2026-03-05 15:39:37,C01776,M0372,390197.0,QRIS,success,,REF67181860,C2M,2026-03-05 15:39:37,15,Thursday,2026-03
T052409,2025-08-16 02:37:08,C00887,M0137,588750.0,QRIS,success,,REF61769272,C2M,2025-08-16 02:37:08,2,Saturday,2025-08
T063669,2026-03-16 04:53:23,C00592,M0349,234185.0,QRIS,success,,REF76322030,C2M,2026-03-16 04:53:23,4,Monday,2026-03
T012426,2025-08-25 13:15:59,C01772,M0675,462435.0,QRIS,success,,REF13300589,C2M,2025-08-25 13:15:59,13,Monday,2025-08
T053409,2025-07-19 07:06:44,C01609,M0588,43316.0,QRIS,success,,REF17263781,C2M,2025-07-19 07:06:44,7,Saturday,2025-07
T042910,2026-01-08 12:27:08,C00481,M0542,66136.0,EDC,success,,REF60115888,C2M,2026-01-08 12:27:08,12,Thursday,2026-01
T010119,2026-01-08 01:13:22,C00780,M0299,222232.0,QRIS,success,,REF30670042,C2M,2026-01-08 01:13:22,1,Thursday,2026-01
T048429,2026-02-13 20:13:15,C01111,M0290,588283.0,EDC,success,,REF05485009,C2M,2026-02-13 20:13:15,20,Friday,2026-02
T055293,2025-08-11 15:15:03,C01126,M0118,312675.0,EDC,success,,REF38974533,C2M,2025-08-11 15:15:03,15,Monday,2025-08
T063799,2026-03-31 15:54:10,C01291,M0101,23306.0,QRIS,success,,REF32219094,C2M,2026-03-31 15:54:10,15,Tuesday,2026-03
T033456,2025-10-21 04:36:12,C01516,M0155,441271.0,transfer,success,,REF28460222,C2M,2025-10-21 04:36:12,4,Tuesday,2025-10
T014471,2025-12-27 20:14:23,C00707,M0124,282388.0,transfer,success,,REF98304496,C2M,2025-12-27 20:14:23,20,Saturday,2025-12
T067547,2026-06-05 20:31:57,C01927,M0594,30773.0,QRIS,success,,REF23202144,C2M,2026-06-05 20:31:57,20,Friday,2026-06
T058783,2026-05-14 14:09:04,C00751,M0317,120121.0,QRIS,success,,REF20200247,C2M,2026-05-14 14:09:04,14,Thursday,2026-05
T052735,2026-05-22 18:45:27,C00092,M0613,78900.0,QRIS,success,,REF61993861,C2M,2026-05-22 18:45:27,18,Friday,2026-05
T027236,2026-05-18 08:14:35,C01103,M0318,325863.0,transfer,success,,REF64378232,C2M,2026-05-18 08:14:35,8,Monday,2026-05
T065451,2025-12-28 18:23:49,C01310,M0582,52274.0,QRIS,success,,REF50535162,C2M,2025-12-28 18:23:49,18,Sunday,2025-12
T042532,2025-08-26 01:37:07,C01775,M0078,93234.0,EDC,success,,REF34731614,C2M,2025-08-26 01:37:07,1,Tuesday,2025-08
T022234,2026-01-07 11:27:34,C01315,M0120,693684.0,transfer,success,,REF08840695,C2M,2026-01-07 11:27:34,11,Wednesday,2026-01
T056926,2025-08-19 14:55:11,C01328,M0512,71668.0,EDC,success,,REF17349701,C2M,2025-08-19 14:55:11,14,Tuesday,2025-08
T058204,2026-01-20 00:02:57,C00231,M0158,450401.0,transfer,success,,REF24317919,C2M,2026-01-20 00:02:57,0,Tuesday,2026-01
T064229,2025-09-13 10:12:09,C01429,M0163,18572.0,EDC,success,,REF67472292,C2M,2025-09-13 10:12:09,10,Saturday,2025-09
T018775,2025-10-16 04:24:10,C01191,M0227,158185.0,QRIS,success,,REF86476720,C2M,2025-10-16 04:24:10,4,Thursday,2025-10
T036090,2026-03-03 13:52:22,C01106,M0485,647196.0,QRIS,success,,REF53708620,C2M,2026-03-03 13:52:22,13,Tuesday,2026-03
T067716,2026-01-09 17:22:05,C01369,M0682,95076.0,QRIS,success,,REF04227093,C2M,2026-01-09 17:22:05,17,Friday,2026-01
T007530,2025-09-28 16:41:30,C00992,M0570,718107.0,QRIS,success,,REF51016121,C2M,2025-09-28 16:41:30,16,Sunday,2025-09
T058926,2026-01-16 17:21:30,C00262,M0264,165368.0,QRIS,success,,REF29693731,C2M,2026-01-16 17:21:30,17,Friday,2026-01
T018578,2025-09-28 00:54:33,C01236,M0665,743008.0,QRIS,success,,REF59449204,C2M,2025-09-28 00:54:33,0,Sunday,2025-09
T024239,2025-12-26 18:29:45,C00918,M0481,617749.0,transfer,success,,REF76847513,C2M,2025-12-26 18:29:45,18,Friday,2025-12
T056653,2025-10-31 20:03:12,C00755,M0251,369887.0,QRIS,success,,REF59714843,C2M,2025-10-31 20:03:12,20,Friday,2025-10
T046617,2025-11-24 13:18:54,C01058,M0246,169196.0,QRIS,success,,REF11856474,C2M,2025-11-24 13:18:54,13,Monday,2025-11
T063044,2025-10-04 10:00:34,C00524,M0084,80961.0,EDC,success,,REF13967313,C2M,2025-10-04 10:00:34,10,Saturday,2025-10
T064536,2025-08-13 16:21:03,C01048,M0146,21801.0,EDC,success,,REF36548168,C2M,2025-08-13 16:21:03,16,Wednesday,2025-08
T035886,2025-11-17 22:16:04,C01191,M0690,668133.0,transfer,success,,REF52638053,C2M,2025-11-17 22:16:04,22,Monday,2025-11
T069148,2026-05-03 22:54:37,C00947,M0061,70306.0,EDC,success,,REF72910838,C2M,2026-05-03 22:54:37,22,Sunday,2026-05
T048902,2026-04-19 13:17:35,C00224,M0293,16342.0,QRIS,success,,REF66385834,C2M,2026-04-19 13:17:35,13,Sunday,2026-04
T054925,2026-02-27 11:19:53,C01402,M0216,389814.0,QRIS,success,,REF64747047,C2M,2026-02-27 11:19:53,11,Friday,2026-02
T012023,2026-01-10 20:58:26,C01992,M0558,534001.0,QRIS,success,,REF99801050,C2M,2026-01-10 20:58:26,20,Saturday,2026-01
T049086,2025-09-15 05:52:36,C00406,M0456,228101.0,EDC,success,,REF52279325,C2M,2025-09-15 05:52:36,5,Monday,2025-09
T032085,2025-12-26 21:50:00,C00570,M0310,122348.0,transfer,success,,REF58761676,C2M,2025-12-26 21:50:00,21,Friday,2025-12
T065114,2026-02-07 06:08:22,C00453,M0284,24532.0,QRIS,success,,REF66791151,C2M,2026-02-07 06:08:22,6,Saturday,2026-02
T038972,2025-11-11 05:42:55,C00876,M0155,414319.0,transfer,success,,REF98680859,C2M,2025-11-11 05:42:55,5,Tuesday,2025-11
T031746,2026-01-08 21:02:44,C01630,M0376,248581.0,transfer,success,,REF03430258,C2M,2026-01-08 21:02:44,21,Thursday,2026-01
T033808,2026-02-06 08:24:59,C01107,M0326,248983.0,transfer,success,,REF53476786,C2M,2026-02-06 08:24:59,8,Friday,2026-02
T052910,2025-09-20 12:31:54,C01051,M0340,116939.0,QRIS,success,,REF65210711,C2M,2025-09-20 12:31:54,12,Saturday,2025-09
T030379,2025-12-17 10:33:31,C01859,M0403,128198.0,transfer,success,,REF40593762,C2M,2025-12-17 10:33:31,10,Wednesday,2025-12
T041861,2025-10-18 16:34:16,C00960,M0300,642634.0,transfer,success,,REF52121033,C2M,2025-10-18 16:34:16,16,Saturday,2025-10
T012234,2026-05-03 03:53:11,C00944,M0503,447199.0,transfer,success,,REF73978652,C2M,2026-05-03 03:53:11,3,Sunday,2026-05
T065988,2025-08-03 21:39:15,C01928,M0219,14659.0,QRIS,success,,REF47353319,C2M,2025-08-03 21:39:15,21,Sunday,2025-08
T018104,2025-09-07 02:23:50,C00245,M0309,440521.0,EDC,success,,REF45446051,C2M,2025-09-07 02:23:50,2,Sunday,2025-09
T036326,2026-05-26 22:44:00,C00320,M0430,420654.0,EDC,success,,REF02055911,C2M,2026-05-26 22:44:00,22,Tuesday,2026-05
T055053,2026-06-13 22:16:18,C00456,M0455,96000.0,transfer,success,,REF39485832,C2M,2026-06-13 22:16:18,22,Saturday,2026-06
T043144,2026-03-01 07:24:00,C01649,M0705,151154.0,transfer,success,,REF96610277,C2M,2026-03-01 07:24:00,7,Sunday,2026-03
T060152,2026-04-01 08:34:16,C01008,M0351,120320.0,QRIS,success,,REF77067963,C2M,2026-04-01 08:34:16,8,Wednesday,2026-04
T068090,2025-12-22 18:46:37,C01844,M0635,148098.0,QRIS,success,,REF43641873,C2M,2025-12-22 18:46:37,18,Monday,2025-12
T041747,2026-03-01 21:07:51,C01624,M0629,528419.0,transfer,success,,REF89187509,C2M,2026-03-01 21:07:51,21,Sunday,2026-03
T043488,2026-02-16 00:50:25,C01979,M0609,28386.0,EDC,success,,REF23935573,C2M,2026-02-16 00:50:25,0,Monday,2026-02
T006789,2025-10-31 00:40:35,C00938,M0248,364414.0,transfer,success,,REF64176735,C2M,2025-10-31 00:40:35,0,Friday,2025-10
T012594,2025-10-18 05:18:09,C01918,M0287,681411.0,EDC,success,,REF55551548,C2M,2025-10-18 05:18:09,5,Saturday,2025-10
T051862,2026-05-17 00:55:35,C00955,M0189,18414.0,EDC,success,,REF29214934,C2M,2026-05-17 00:55:35,0,Sunday,2026-05
T065539,2025-12-02 09:45:31,C00377,M0112,92460.0,QRIS,success,,REF87751119,C2M,2025-12-02 09:45:31,9,Tuesday,2025-12
T006718,2025-12-29 03:45:32,C01842,M0242,303561.0,transfer,success,,REF41958589,C2M,2025-12-29 03:45:32,3,Monday,2025-12
T031191,2025-09-17 14:32:15,C00059,M0218,238320.0,transfer,success,,REF91984605,C2M,2025-09-17 14:32:15,14,Wednesday,2025-09
T012341,2026-05-05 00:20:42,C00492,M0310,745819.0,transfer,success,,REF84287293,C2M,2026-05-05 00:20:42,0,Tuesday,2026-05
T045412,2026-05-28 04:14:37,C01641,M0178,404356.0,QRIS,success,,REF34514061,C2M,2026-05-28 04:14:37,4,Thursday,2026-05
T015243,2025-08-07 10:58:12,C01186,M0025,277349.0,transfer,success,,REF34478945,C2M,2025-08-07 10:58:12,10,Thursday,2025-08
T020087,2025-09-07 15:26:33,C01372,M0326,572545.0,transfer,success,,REF83076510,C2M,2025-09-07 15:26:33,15,Sunday,2025-09
T071297,2026-01-12 20:00:20,C00299,M0639,450626.0,transfer,success,,REF09998443,C2M,2026-01-12 20:00:20,20,Monday,2026-01
T065608,2025-09-16 09:11:08,C01316,M0674,57933.0,QRIS,success,,REF09716895,C2M,2025-09-16 09:11:08,9,Tuesday,2025-09
T006408,2025-11-10 07:21:07,C01499,M0708,68946.0,EDC,success,,REF70022234,C2M,2025-11-10 07:21:07,7,Monday,2025-11
T023814,2026-01-01 23:16:02,C00671,M0300,544263.0,transfer,success,,REF81733414,C2M,2026-01-01 23:16:02,23,Thursday,2026-01
T010103,2026-05-07 05:17:51,C00726,M0481,266104.0,transfer,success,,REF71324507,C2M,2026-05-07 05:17:51,5,Thursday,2026-05
T063699,2025-12-22 16:28:46,C01943,M0469,34727.0,QRIS,success,,REF48837354,C2M,2025-12-22 16:28:46,16,Monday,2025-12
T013110,2025-07-16 02:13:31,C01278,M0460,475791.0,transfer,success,,REF96010470,C2M,2025-07-16 02:13:31,2,Wednesday,2025-07
T068106,2025-08-02 18:00:32,C00552,M0494,163346.0,QRIS,success,,REF57287637,C2M,2025-08-02 18:00:32,18,Saturday,2025-08
T009283,2025-10-31 05:09:14,C00628,M0167,448724.0,QRIS,success,,REF32258100,C2M,2025-10-31 05:09:14,5,Friday,2025-10
T070901,2026-05-15 05:50:36,C00151,M0248,462401.0,transfer,success,,REF96131232,C2M,2026-05-15 05:50:36,5,Friday,2026-05
T009522,2025-12-24 01:06:31,C01628,M0159,30147.0,transfer,success,,REF89790290,C2M,2025-12-24 01:06:31,1,Wednesday,2025-12
T060525,2025-12-24 16:47:38,C01631,M0064,85277.0,QRIS,success,,REF69563170,C2M,2025-12-24 16:47:38,16,Wednesday,2025-12
T020419,2026-03-16 19:16:11,C00960,M0205,583968.0,QRIS,success,,REF97281252,C2M,2026-03-16 19:16:11,19,Monday,2026-03
T043351,2025-10-20 23:09:16,C01716,M0094,191656.0,EDC,success,,REF76001542,C2M,2025-10-20 23:09:16,23,Monday,2025-10
T043022,2025-11-11 08:16:21,C01484,M0302,308855.0,transfer,success,,REF63521817,C2M,2025-11-11 08:16:21,8,Tuesday,2025-11
T022819,2026-04-01 17:01:45,C01186,M0371,243778.0,transfer,success,,REF72476056,C2M,2026-04-01 17:01:45,17,Wednesday,2026-04
T053064,2026-03-07 19:03:21,C01963,M0549,572089.0,EDC,success,,REF59883368,C2M,2026-03-07 19:03:21,19,Saturday,2026-03
T047799,2026-01-19 06:46:08,C01889,M0024,437604.0,transfer,success,,REF18269870,C2M,2026-01-19 06:46:08,6,Monday,2026-01
T053377,2025-08-27 14:33:06,C01174,M0674,628205.0,EDC,success,,REF05556803,C2M,2025-08-27 14:33:06,14,Wednesday,2025-08
T068096,2026-03-04 14:53:06,C00190,M0694,90827.0,QRIS,success,,REF08814640,C2M,2026-03-04 14:53:06,14,Wednesday,2026-03
T064082,2025-08-19 23:04:53,C01507,M0180,18239.0,QRIS,success,,REF39294064,C2M,2025-08-19 23:04:53,23,Tuesday,2025-08
T022900,2026-01-31 12:25:59,C01213,M0200,260445.0,EDC,success,,REF17682211,C2M,2026-01-31 12:25:59,12,Saturday,2026-01
T053330,2026-04-23 23:50:07,C01276,M0067,193890.0,QRIS,success,,REF66059550,C2M,2026-04-23 23:50:07,23,Thursday,2026-04
T054912,2026-04-21 11:36:29,C00922,M0353,284654.0,EDC,success,,REF70489507,C2M,2026-04-21 11:36:29,11,Tuesday,2026-04
T069617,2025-09-18 13:14:07,C00442,M0534,419514.0,QRIS,success,,REF29354952,C2M,2025-09-18 13:14:07,13,Thursday,2025-09
T065367,2025-07-10 01:36:39,C00008,M0578,18593.0,QRIS,success,,REF21992990,C2M,2025-07-10 01:36:39,1,Thursday,2025-07
T048521,2025-12-12 16:43:29,C01039,M0524,538915.0,EDC,success,,REF94638679,C2M,2025-12-12 16:43:29,16,Friday,2025-12
T056671,2026-03-18 05:21:00,C01564,M0432,199074.0,EDC,success,,REF17807950,C2M,2026-03-18 05:21:00,5,Wednesday,2026-03
T007614,2025-11-15 13:51:16,C00387,M0368,741752.0,QRIS,success,,REF57351484,C2M,2025-11-15 13:51:16,13,Saturday,2025-11
T011911,2026-06-21 01:04:48,C00921,M0369,478897.0,QRIS,success,,REF03589610,C2M,2026-06-21 01:04:48,1,Sunday,2026-06
T014082,2025-09-30 17:48:24,C01124,M0147,559262.0,transfer,success,,REF20556400,C2M,2025-09-30 17:48:24,17,Tuesday,2025-09
T059016,2025-09-09 22:06:57,C01117,M0626,177619.0,QRIS,success,,REF45365281,C2M,2025-09-09 22:06:57,22,Tuesday,2025-09
T043599,2026-03-15 03:49:11,C00740,M0387,44447.0,EDC,success,,REF79054738,C2M,2026-03-15 03:49:11,3,Sunday,2026-03
T054242,2025-10-02 05:21:08,C01421,M0186,400708.0,EDC,success,,REF60552301,C2M,2025-10-02 05:21:08,5,Thursday,2025-10
T007689,2025-11-19 16:20:59,C01000,M0545,33405.0,transfer,success,,REF02035210,C2M,2025-11-19 16:20:59,16,Wednesday,2025-11
T027793,2025-12-26 14:32:19,C01153,M0545,24974.0,EDC,success,,REF77504978,C2M,2025-12-26 14:32:19,14,Friday,2025-12
T020734,2025-09-27 13:08:19,C00585,M0193,403506.0,EDC,success,,REF09010128,C2M,2025-09-27 13:08:19,13,Saturday,2025-09
T012441,2026-03-12 20:27:46,C00093,M0468,78126.0,transfer,success,,REF61041909,C2M,2026-03-12 20:27:46,20,Thursday,2026-03
T062373,2026-01-10 03:53:13,C01294,M0685,31040.0,EDC,success,,REF06828542,C2M,2026-01-10 03:53:13,3,Saturday,2026-01
T042139,2026-01-21 18:51:50,C00790,M0636,43566.0,EDC,success,,REF68021084,C2M,2026-01-21 18:51:50,18,Wednesday,2026-01
T050289,2025-08-24 21:17:36,C00349,M0457,153754.0,EDC,success,,REF20797548,C2M,2025-08-24 21:17:36,21,Sunday,2025-08
T042611,2026-03-28 11:49:47,C01143,M0181,19044.0,QRIS,success,,REF42851383,C2M,2026-03-28 11:49:47,11,Saturday,2026-03
T051287,2026-03-28 18:57:23,C00617,M0197,149785.0,EDC,success,,REF58428882,C2M,2026-03-28 18:57:23,18,Saturday,2026-03
T029410,2025-08-26 10:58:21,C01664,M0662,219442.0,unknown,success,,REF41425903,C2M,2025-08-26 10:58:21,10,Tuesday,2025-08
T069730,2025-08-23 20:23:18,C00210,M0099,258808.0,QRIS,success,,REF15719759,C2M,2025-08-23 20:23:18,20,Saturday,2025-08
T048209,2025-09-10 16:08:37,C00147,M0054,35880.0,EDC,success,,REF32539867,C2M,2025-09-10 16:08:37,16,Wednesday,2025-09
T063430,2025-09-07 05:47:10,C01282,M0192,250489.0,EDC,success,,REF32820560,C2M,2025-09-07 05:47:10,5,Sunday,2025-09
T055804,2025-08-30 16:13:19,C01039,M0574,442109.0,QRIS,success,,REF88816697,C2M,2025-08-30 16:13:19,16,Saturday,2025-08
T062798,2025-12-29 05:11:46,C00925,M0474,129407.0,QRIS,success,,REF91554404,C2M,2025-12-29 05:11:46,5,Monday,2025-12
T019931,2025-08-01 05:51:07,C01014,M0155,64719.0,transfer,success,,REF53435150,C2M,2025-08-01 05:51:07,5,Friday,2025-08
T063579,2025-09-30 20:28:21,C00249,M0162,21745.0,QRIS,success,,REF12725960,C2M,2025-09-30 20:28:21,20,Tuesday,2025-09
T044793,2025-07-31 02:10:40,C01216,M0701,43531.0,EDC,success,,REF14124779,C2M,2025-07-31 02:10:40,2,Thursday,2025-07
T014608,2026-01-08 22:00:04,C01214,M0486,661059.0,EDC,success,,REF33495519,C2M,2026-01-08 22:00:04,22,Thursday,2026-01
T059835,2025-08-08 11:12:47,C00225,M0092,18799.0,EDC,success,,REF15116103,C2M,2025-08-08 11:12:47,11,Friday,2025-08
T069255,2026-02-07 17:04:49,C01445,M0312,178662.0,transfer,success,,REF30251443,C2M,2026-02-07 17:04:49,17,Saturday,2026-02
T005982,2026-04-20 22:50:32,C01884,M0053,12868.0,transfer,success,,REF11369017,C2M,2026-04-20 22:50:32,22,Monday,2026-04
T010780,2026-04-14 10:24:35,C00097,M0248,318400.0,EDC,success,,REF21237864,C2M,2026-04-14 10:24:35,10,Tuesday,2026-04
T071077,2025-12-30 01:33:27,C00571,M0411,60419.0,EDC,success,,REF91121603,C2M,2025-12-30 01:33:27,1,Tuesday,2025-12
T063778,2025-07-29 07:18:55,C00805,M0184,128251.0,QRIS,success,,REF34218983,C2M,2025-07-29 07:18:55,7,Tuesday,2025-07
T023535,2025-08-27 20:58:35,C01597,M0227,73043.0,transfer,success,,REF77129827,C2M,2025-08-27 20:58:35,20,Wednesday,2025-08
T045085,2026-02-08 16:15:19,C00102,M0067,605355.0,QRIS,success,,REF63626706,C2M,2026-02-08 16:15:19,16,Sunday,2026-02
T017355,2026-04-29 10:54:47,C00013,M0540,398624.0,transfer,success,,REF75952927,C2M,2026-04-29 10:54:47,10,Wednesday,2026-04
T042165,2026-05-06 17:59:47,C00721,M0439,574024.0,EDC,success,,REF47439743,C2M,2026-05-06 17:59:47,17,Wednesday,2026-05
T000706,2025-12-06 06:46:59,C01013,M0205,606655.0,transfer,success,,REF10396197,C2M,2025-12-06 06:46:59,6,Saturday,2025-12
T018611,2026-01-18 16:02:54,C01745,M0150,301341.0,transfer,success,,REF29817659,C2M,2026-01-18 16:02:54,16,Sunday,2026-01
T046073,2025-07-28 23:41:42,C00897,M0339,518318.0,QRIS,success,,REF49536222,C2M,2025-07-28 23:41:42,23,Monday,2025-07
T062105,2026-06-03 22:55:37,C00303,M0297,327487.0,QRIS,success,,REF27344773,C2M,2026-06-03 22:55:37,22,Wednesday,2026-06
T067509,2026-02-10 02:44:59,C00242,M0264,292694.0,QRIS,success,,REF65225480,C2M,2026-02-10 02:44:59,2,Tuesday,2026-02
T026286,2025-08-06 17:10:04,C01008,M0003,665575.0,EDC,success,,REF52784138,C2M,2025-08-06 17:10:04,17,Wednesday,2025-08
T048176,2025-08-23 16:14:25,C00572,M0691,32140.0,EDC,success,,REF18232666,C2M,2025-08-23 16:14:25,16,Saturday,2025-08
T044784,2026-01-09 23:14:54,C01422,M0029,108520.0,QRIS,success,,REF91999316,C2M,2026-01-09 23:14:54,23,Friday,2026-01
T050528,2025-11-20 16:58:06,C00905,M0146,186348.0,EDC,success,,REF12199226,C2M,2025-11-20 16:58:06,16,Thursday,2025-11
T014253,2025-07-30 18:14:40,C01052,M0109,18982.0,transfer,success,,REF03288502,C2M,2025-07-30 18:14:40,18,Wednesday,2025-07
T056491,2026-01-27 01:49:51,C01221,M0432,25641.0,EDC,success,,REF19812426,C2M,2026-01-27 01:49:51,1,Tuesday,2026-01
T041428,2026-05-16 13:23:53,C00637,M0440,905936.0,QRIS,success,,REF37844032,C2M,2026-05-16 13:23:53,13,Saturday,2026-05
T037441,2026-03-21 03:07:13,C00409,M0477,338303.0,QRIS,success,,REF38804436,C2M,2026-03-21 03:07:13,3,Saturday,2026-03
T037808,2026-06-03 16:15:45,C01599,M0227,37541.0,transfer,success,,REF99327164,C2M,2026-06-03 16:15:45,16,Wednesday,2026-06
T069315,2025-12-15 04:37:54,C00875,M0255,15933.0,QRIS,success,,REF80719595,C2M,2025-12-15 04:37:54,4,Monday,2025-12
T049434,2026-06-23 19:48:26,C00475,M0373,342415.0,QRIS,success,,REF56927934,C2M,2026-06-23 19:48:26,19,Tuesday,2026-06
