merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_bni_acquiring,produk_bni,tgl_registrasi,status,skala_usaha,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_website,has_social_media,has_rating,is_hub,customer_density,log_pagerank,log_omzet,log_weighted_degree,log_n_customers
M0622,Distributor Sparepart Kencana,Automotive,dealer,supplier,Bogor,Dramaga,Ya,QRIS,2023-09-30,aktif,UMI,58744400.0,2.0,0.15093099999999998,0.0015456592014806753,0.006318210862619808,0,44.0,1.0,0.07546549999999999,17.0,7.0,28.0,0.0,3.0,0,1,0,0,5.666666666666667,2.800726127323794,17.888706404319347,0.14057118007138397,2.8903717578961645
M0618,CV Sinar Distribusi Nusantara,Automotive,bengkel,supplier,Tangerang,Karawaci,Ya,QRIS,2025-06-17,aktif,UKE,309019780.0,2.0,0.138745,0.0010556216860009488,0.001068370607028754,3,76.0,1.0,0.0693725,21.0,14.0,46.0,3.8,4.0,0,1,1,0,7.0,2.44722354843773,19.5489158489943,0.1299267788030282,3.091042453358316
M0617,Garasi Bu Rina,Automotive,sparepart,retailer,Depok,Margonda,Ya,QRIS + EDC,2022-02-25,aktif,UMI,93068556.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,12.0,23.0,0.0,2.0,0,1,0,0,0.0,0.0,18.34884695158269,0.0,0.0
M0616,Distributor Sparepart Pelita,Automotive,dealer,supplier,Bogor,Tanah Sareal,Ya,QRIS + EDC,2021-02-25,aktif,UKE,699597768.0,11.0,0.642176,0.003943502207264986,0.02479744408945687,3,76.0,0.8181818181818182,0.05837963636363637,34.0,24.0,42.0,3.8,3.0,0,1,1,1,2.8333333333333335,3.6996962924274404,20.366016112138514,0.4960221916442891,3.5553480614894135
M0614,Motor Care Berseri,Automotive,accessories,retailer,Depok,Cinere,Ya,QRIS,2023-12-29,aktif,UMI,36285310.0,2.0,0.12979400000000002,0.0009934779058381538,0.0010785942492012779,10,26.0,0.0,0.06489700000000001,14.0,8.0,11.0,3.5,1.0,0,1,1,0,4.666666666666667,2.391948448929778,17.406923561692505,0.12203531522046736,2.70805020110221
M0099,Kafe Prima Utama,F&B,restaurant,retailer,Bandung,Buah Batu,Ya,QRIS,2021-03-19,aktif,UMI,89587739.0,4.0,0.24549100000000001,0.0017420064893117033,0.006471565495207668,10,26.0,0.5,0.061372750000000004,26.0,3.0,11.0,0.0,3.0,1,0,0,0,5.2,2.913440553791478,18.31072903822589,0.21952982968034115,3.295836866004329
M0097,Rumah Makan Langgeng,F&B,restaurant,retailer,Jakarta,Kelapa Gading,Ya,QRIS,2025-07-02,aktif,UMI,23202778.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,11.0,16.0,3.9,2.0,0,0,1,0,0.0,0.0,16.95978261394571,0.0,0.0
M0095,Distribusi Boga Berkah,F&B,warung,supplier,Bekasi,Grand Galaxy,Ya,QRIS,2024-07-14,aktif,UKE,592610383.0,7.0,0.480119,0.0032252900134721965,0.012922683706070288,5,19.0,0.7142857142857143,0.06858842857142858,26.0,11.0,38.0,0.0,2.0,1,0,0,1,3.25,3.5041419853951385,20.20004771573118,0.39212248994908777,3.295836866004329
M0599,Anugerah Otomotif Distribusi,Automotive,sparepart,supplier,Tangerang,Cipondoh,Ya,QRIS,2023-12-08,aktif,UKE,671958220.0,2.0,0.10897,0.0010933191857254699,0.0020498402555910542,5,19.0,0.5,0.054485,32.0,13.0,22.0,4.5,3.0,1,0,1,0,10.666666666666666,2.479323749130952,20.325706725423768,0.10343165660467878,3.4965075614664802
M0130,UD Makmur Distribusi Indonesia,F&B,cafe,supplier,Depok,Cinere,Ya,QRIS,2024-08-06,aktif,UMI,47837250.0,4.0,0.232908,0.001511163914763738,0.00467220447284345,7,67.0,0.25,0.058227,22.0,17.0,14.0,3.4,3.0,1,1,1,0,4.4,2.7795419392282175,17.683315203581042,0.20937560663764138,3.1354942159291497
M0129,Rumah Makan Berkah,F&B,restaurant,retailer,Bekasi,Kemang Pratama,Ya,QRIS + EDC,2025-06-15,aktif,UMI,31891304.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,14.0,17.0,3.8,3.0,0,0,1,0,0.0,0.0,17.277843960068058,0.0,0.0
M0124,Berseri Rasa Distribusi,F&B,warung,supplier,Jakarta,Kemang,Ya,QRIS + EDC,2025-07-03,aktif,UKE,465057342.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,23.0,23.0,4.2,4.0,0,0,1,0,0.0,0.0,19.957671274228126,0.0,0.0
M0123,Kafe Berseri Utama,F&B,warung,retailer,Bogor,Bogor Tengah,Ya,QRIS,2022-04-12,aktif,UMI,27036444.0,2.0,0.11769199999999999,0.001224428161934063,0.003164217252396166,12,58.0,0.0,0.058845999999999996,23.0,14.0,16.0,3.6,1.0,0,1,1,0,7.666666666666667,2.5835658833777293,17.11269632860236,0.11126584482811862,3.1780538303479458
M0120,Prima Boga Distribusi,F&B,cafe,supplier,Tangerang,Gading Serpong,Ya,QRIS + EDC,2025-02-07,aktif,UMI,107001223.0,3.0,0.15429500000000002,0.0012796216188649717,0.004820447284345048,1,29.0,0.6666666666666666,0.051431666666666674,19.0,15.0,18.0,3.5,3.0,1,0,1,0,4.75,2.6243943653381385,18.48835083161309,0.1434897679997889,2.995732273553991
M0148,Warung Bu Ningsih,F&B,restaurant,retailer,Bandung,Setiabudhi,Ya,QRIS,2025-11-04,aktif,UMI,25531556.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,11.0,11.0,3.7,1.0,1,0,1,0,0.0,0.0,17.05542577443206,0.0,0.0
M0115,Gemilang Boga House,F&B,bakery,retailer,Bandung,Buah Batu,Ya,QRIS,2023-12-13,aktif,UMI,46882006.0,1.0,0.087719,0.0007948803568275833,0.0,4,30.0,1.0,0.087719,16.0,13.0,22.0,0.0,2.0,1,1,0,0,8.0,2.191519843828607,17.663144513750094,0.08408284301695544,2.833213344056216
M0113,Kedai Berkah Mulia,F&B,catering,retailer,Bandung,Cihampelas,Ya,QRIS + EDC,2022-01-06,aktif,UMI,20039726.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,18.0,11.0,0.0,2.0,0,1,0,0,0.0,0.0,16.813227211333658,0.0,0.0
M0112,Kedai Sejahtera Abadi,F&B,bakery,retailer,Bekasi,Kemang Pratama,Ya,QRIS,2024-06-28,aktif,UMI,52206927.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,11.0,17.0,0.0,2.0,0,1,0,0,0.0,0.0,17.77072576435282,0.0,0.0
M0111,Kedai Tunas Mandiri,F&B,cafe,retailer,Depok,Cimanggis,Ya,QRIS + EDC,2025-02-04,aktif,UMI,44132875.0,1.0,0.052632,0.0007002608418504312,0.0,12,58.0,1.0,0.052632,18.0,4.0,15.0,3.5,1.0,0,1,1,0,9.0,2.079767540849371,17.602715550207616,0.05129369438747053,2.9444389791664403
M0109,Arunika Kuliner Distribusi,F&B,bakery,supplier,Bandung,Braga,Ya,QRIS,2021-08-25,aktif,UKE,468933156.0,3.0,0.16788,0.0012270318172188232,0.001630670926517572,18,41.0,0.0,0.05596,31.0,12.0,22.0,3.7,4.0,0,1,1,0,7.75,2.5855298248606133,19.965970793865214,0.15519013940192075,3.4657359027997265
M0108,Kafe Anugerah Cemerlang,F&B,cafe,retailer,Bogor,Bogor Tengah,Ya,QRIS + EDC,2022-06-28,aktif,UMI,75652420.0,3.0,0.19004400000000002,0.0012766877286113961,0.0007514376996805112,3,76.0,0.6666666666666666,0.063348,22.0,11.0,16.0,3.6,3.0,0,1,1,0,5.5,2.622265510415305,18.14166000033032,0.17399028122980328,3.1354942159291497
M0106,Agen Bahan Kue Bang Fajar,F&B,restaurant,supplier,Bandung,Buah Batu,Ya,QRIS,2023-03-07,aktif,UKE,442601130.0,7.0,0.444314,0.003107740345156996,0.02185814696485623,13,28.0,0.5714285714285714,0.06347342857142857,27.0,12.0,14.0,3.9,4.0,0,1,1,1,3.375,3.468151839933546,19.908179540932682,0.36763446835502445,3.332204510175204
M0137,UD Bintang Sajian Indonesia,F&B,restaurant,retailer,Bandung,Cihampelas,Ya,QRIS + EDC,2025-04-29,aktif,UKE,365625742.0,4.0,0.230909,0.0016753479283146246,0.006359105431309904,9,20.0,0.5,0.05772725,21.0,10.0,22.0,4.2,1.0,0,0,1,0,4.2,2.876581512664709,19.71712080808508,0.20775292083051194,3.091042453358316
M0136,Sinar Sajian Store,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Ya,QRIS,2026-02-17,aktif,UMI,23519464.0,2.0,0.125803,0.0010918974850696152,0.00103258785942492,14,29.0,0.5,0.0629015,19.0,9.0,13.0,3.6,2.0,1,0,1,0,6.333333333333333,2.4781316554804036,16.973338934137352,0.11849655881595654,2.995732273553991
M0135,CV Lentera Distribusi Utama,F&B,restaurant,supplier,Bogor,Tanah Sareal,Ya,QRIS + EDC,2022-02-12,aktif,UKE,426076365.0,6.0,0.352235,0.003136511762784356,0.017635782747603836,0,44.0,0.8333333333333334,0.058705833333333325,29.0,15.0,22.0,3.8,4.0,1,1,1,1,4.142857142857143,3.4770812264059336,19.870129151078768,0.30175877908447024,3.4011973816621555
M0134,PT Kencana Sajian Sentosa,F&B,restaurant,retailer,Jakarta,Cempaka Putih,Ya,QRIS + EDC,2022-11-14,aktif,UME,2558509478.0,4.0,0.213404,0.0019820577690186874,0.00993738019169329,14,29.0,0.75,0.053350999999999996,39.0,18.0,51.0,0.0,3.0,0,1,0,0,7.8,3.035941809688863,21.662690691107777,0.193429633042796,3.6888794541139363
M0133,Kedai Sentosa Pilihan,F&B,cafe,retailer,Jakarta,Pluit,Ya,QRIS,2021-12-09,aktif,UMI,30027664.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,12.0,24.0,4.0,5.0,1,1,1,0,0.0,0.0,17.217629681358634,0.0,0.0
M0163,CV Lentera Kuliner Sejahtera,F&B,cafe,retailer,Depok,Sawangan,Ya,QRIS + EDC,2022-03-19,aktif,UKE,622020221.0,1.0,0.065217,0.0006266843706055199,0.0,13,28.0,1.0,0.065217,22.0,16.0,36.0,4.0,3.0,1,1,1,0,11.0,1.9833220440487607,20.248483161428993,0.06317853427452536,3.1354942159291497
M0581,Supplier Komputer Mandala,Electronics,service,supplier,Depok,Margonda,Ya,QRIS + EDC,2023-03-06,aktif,UME,2538012388.0,1.0,0.051282,0.0005360971282027066,0.0,7,67.0,0.0,0.051282,44.0,9.0,43.0,0.0,3.0,0,1,0,0,22.0,1.8501810829917842,21.65464708762937,0.05001037179417238,3.8066624897703196
M0612,Grosir Ban & Oli Nawasena,Automotive,dealer,supplier,Jakarta,Pluit,Ya,QRIS,2021-07-14,aktif,UKE,701177794.0,8.0,0.500435,0.0034270896165665035,0.020728434504792333,15,53.0,0.75,0.062554375,34.0,16.0,21.0,3.9,5.0,1,0,1,1,3.7777777777777777,3.5630581526483014,20.368272043367895,0.40575506606629225,3.5553480614894135
M0611,PT Pusaka Motor Retailindo,Automotive,accessories,retailer,Tangerang,Karawaci,Ya,QRIS + EDC,2024-06-08,aktif,UBE,5644606273.0,4.0,0.217752,0.0015024109043940215,0.008046006389776358,12,58.0,0.25,0.05443800000000001,49.0,13.0,74.0,4.3,4.0,1,0,1,0,9.8,2.774094403379068,22.453966284374186,0.19700653607639562,3.912023005428146
M0610,Buana Mobilitas House,Automotive,accessories,retailer,Bekasi,Harapan Indah,Ya,QRIS + EDC,2026-01-17,tidak aktif,UKE,506459977.0,9.0,0.510259,0.00340054705182025,0.03106453674121406,17,39.0,0.6666666666666666,0.056695444444444444,34.0,20.0,33.0,0.0,5.0,0,0,0,1,3.4,3.5555043497958314,20.042955861749185,0.41228115929722237,3.5553480614894135
M0609,UD Mandala Garage Internasional,Automotive,accessories,retailer,Depok,Cimanggis,Ya,QRIS,2023-10-04,tidak aktif,UKE,429750759.0,5.0,0.331054,0.0021159455329145026,0.005709904153354633,7,67.0,0.2,0.0662108,24.0,5.0,13.0,3.5,3.0,1,1,1,0,4.0,3.098264282567313,19.87871597069571,0.28597110958924254,3.2188758248682006
M0604,Anugerah Auto House,Automotive,bengkel,retailer,Bandung,Braga,Ya,QRIS + EDC,2021-12-30,aktif,UME,4100000000.0,6.0,0.35272000000000003,0.002478798792150671,0.015166773162939297,10,26.0,0.8333333333333334,0.058786666666666675,55.0,16.0,28.0,4.1,5.0,0,0,1,1,7.857142857142857,3.24990879907176,22.134252810900577,0.3021173802480367,4.02535169073515
M0603,Auto Service Sentosa,Automotive,bengkel,retailer,Bandung,Buah Batu,Ya,QRIS + EDC,2022-02-20,aktif,UKE,1069226751.0,6.0,0.391467,0.002405971540880635,0.01855079872204473,4,30.0,0.5,0.0652445,43.0,19.0,60.0,3.9,5.0,0,1,1,1,6.142857142857143,3.2212615930110338,20.79020156249216,0.33035858628757375,3.784189633918261
M0602,PT Cakrawala Distribusi Persada,Automotive,dealer,supplier,Depok,Cinere,Ya,QRIS + EDC,2022-07-01,aktif,UBE,8431819811.0,4.0,0.251817,0.0016325009703902482,0.0033840255591054314,7,67.0,0.5,0.06295425,47.0,19.0,64.0,0.0,5.0,0,1,0,0,9.4,2.852151105185621,22.855278458972492,0.22459609586041107,3.871201010907891
M0600,PT Langgeng Sparepart Persada,Automotive,dealer,retailer,Jakarta,Kemang,Ya,QRIS + EDC,2021-02-03,aktif,UME,2078794745.0,5.0,0.313191,0.0023564009035200047,0.010714376996805112,15,53.0,0.6,0.0626382,49.0,11.0,41.0,0.0,2.0,0,1,0,0,8.166666666666666,3.201282324289917,21.4550541136757,0.27246005313415156,3.912023005428146
M0593,Berseri Komputer Distribusi,Electronics,service,supplier,Depok,Sawangan,Ya,QRIS,2025-02-18,tidak aktif,UKE,470394606.0,1.0,0.050847,0.0006365931700929097,0.0,13,28.0,1.0,0.050847,24.0,12.0,21.0,4.1,3.0,1,0,1,0,12.0,1.9968655457736817,19.969082489772088,0.04959650565540632,3.2188758248682006
M0592,Toko Elektronik Nusantara,Electronics,service,retailer,Bekasi,Summarecon,Ya,QRIS + EDC,2022-07-29,aktif,UMI,58885904.0,1.0,0.071429,0.0007114148026761054,0.0,17,39.0,0.0,0.071429,16.0,11.0,18.0,4.1,2.0,0,0,1,0,8.0,2.0936092079948563,17.891112316079145,0.06899327148687145,2.833213344056216
M0591,PT Prima Distribusi Sentosa,Electronics,accessories,supplier,Jakarta,Tebet,Ya,QRIS + EDC,2021-06-13,aktif,UBE,9000000000.0,4.0,0.251898,0.0018175203926789028,0.005403194888178914,18,41.0,0.5,0.0629745,67.0,20.0,58.0,3.7,6.0,1,0,1,0,13.4,2.9536179822313984,22.920490414393743,0.22466079971051242,4.219507705176107
M0590,Pusat Komponen Selaras Pilihan,Electronics,gadget,supplier,Tangerang,Gading Serpong,Ya,QRIS + EDC,2024-02-26,aktif,UKE,862727437.0,8.0,0.444093,0.003018488923737049,0.018397444089456868,12,58.0,0.75,0.055511625,35.0,17.0,33.0,3.9,5.0,1,1,1,1,3.888888888888889,3.439933658179907,20.575609368339933,0.36748144282889106,3.58351893845611
M0589,UD Buana Elektronik Mandiri,Electronics,gadget,retailer,Depok,Sawangan,Ya,QRIS + EDC,2024-01-17,aktif,UME,2872368775.0,3.0,0.166735,0.0012139850025475103,0.0019424920127795527,0,44.0,0.6666666666666666,0.055578333333333334,45.0,17.0,27.0,0.0,4.0,0,0,0,0,11.25,2.5756495994049593,21.778402883789035,0.15420924954059056,3.828641396489095
M0588,Tunas Komputer Market,Electronics,accessories,retailer,Bekasi,Grand Galaxy,Ya,QRIS,2024-04-07,aktif,UKE,1197327101.0,7.0,0.424143,0.0026602045506094194,0.020447284345047924,8,46.0,0.8571428571428571,0.06059185714285714,42.0,15.0,40.0,4.2,4.0,0,0,1,1,5.25,3.3178898825165506,20.903357494361728,0.35357022929621257,3.7612001156935624
M0587,PT Nusantara Teknologi Niaga Raya,Electronics,service,retailer,Jakarta,Kelapa Gading,Ya,QRIS + EDC,2023-06-20,aktif,UME,3400121821.0,2.0,0.123746,0.001035171968394013,0.0014210862619808307,12,58.0,1.0,0.061873,46.0,11.0,20.0,3.5,3.0,1,0,1,0,15.333333333333334,2.42936924645386,21.94707709792665,0.1166677472867906,3.8501476017100584
M0586,Adikara Teknologi Store,Electronics,computer,retailer,Bandung,Setiabudhi,Ya,QRIS + EDC,2022-03-07,aktif,UMI,26528807.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,8.0,22.0,3.1,1.0,0,1,1,0,0.0,0.0,17.093741794836905,0.0,0.0
M0585,CV Kencana Elektronik Nusantara,Electronics,service,retailer,Depok,Sawangan,Ya,QRIS + EDC,2024-10-09,aktif,UKE,727746220.0,1.0,0.065789,0.0006144370425009034,0.0,7,67.0,0.0,0.065789,38.0,12.0,25.0,3.8,3.0,0,1,1,0,19.0,1.9663246934350427,20.405462947859245,0.06371536994156447,3.6635616461296463
M0584,Gadget Corner Gemilang,Electronics,service,retailer,Jakarta,Kemang,Ya,QRIS + EDC,2025-09-21,aktif,UKE,672948527.0,4.0,0.231791,0.0016357199380231334,0.010724600638977635,5,19.0,0.5,0.057947750000000006,33.0,23.0,47.0,3.8,5.0,1,1,1,0,6.6,2.854007370194221,20.3271794032577,0.20846920786320813,3.5263605246161616
M0583,PT Mandala Distribusi Indonesia,Electronics,accessories,supplier,Jakarta,Pluit,Ya,QRIS + EDC,2025-03-03,aktif,UME,3464133565.0,3.0,0.171062,0.0012889665258940587,0.004084345047923323,17,39.0,0.3333333333333333,0.057020666666666664,51.0,18.0,49.0,0.0,3.0,0,0,0,0,12.75,2.631145057047533,21.965728385217336,0.1579110294138089,3.9512437185814275
M0582,Komputer Anugerah Maju,Electronics,accessories,retailer,Bandung,Buah Batu,Ya,QRIS + EDC,2025-10-25,aktif,UKE,891086276.0,3.0,0.152571,0.001403675354084379,0.006446006389776358,13,28.0,0.6666666666666666,0.050857000000000006,38.0,18.0,37.0,3.6,3.0,1,1,1,0,9.5,2.7104974402245623,20.607951812397033,0.1419950991972175,3.6635616461296463
M0146,Kedai Langgeng Mulia,F&B,warung,retailer,Tangerang,Karawaci,Ya,QRIS + EDC,2025-11-11,aktif,UKE,555186692.0,2.0,0.139291,0.0009913118584763641,0.0008485623003194889,6,16.0,0.5,0.0696455,25.0,20.0,16.0,0.0,4.0,1,0,0,0,8.333333333333334,2.3899656054481295,20.134814998930153,0.13040613910326512,3.258096538021482
M0144,Kafe Bintang Jaya,F&B,cafe,retailer,Bekasi,Summarecon,Ya,QRIS,2021-11-14,aktif,UMI,40305692.0,3.0,0.214776,0.0017035740873997721,0.002366773162939297,0,44.0,0.3333333333333333,0.071592,15.0,4.0,7.0,3.7,2.0,0,1,1,0,3.75,2.892355393300923,17.512003282448564,0.1945596976558057,2.772588722239781
M0143,Dapur Kang Asep,F&B,warung,retailer,Bogor,Tanah Sareal,Ya,QRIS + EDC,2024-05-10,aktif,UKE,290766572.0,3.0,0.175428,0.0013871348247704496,0.0068805111821086265,14,29.0,0.3333333333333333,0.058476,23.0,15.0,22.0,3.7,4.0,1,0,1,0,5.75,2.6994364253399903,19.488031348598405,0.1616323365904081,3.1780538303479458
M0138,Rumah Makan Arunika,F&B,bakery,retailer,Tangerang,Karawaci,Ya,QRIS,2022-05-25,aktif,UMI,29242239.0,1.0,0.058824,0.0006145159210731047,0.0,15,53.0,1.0,0.058824,19.0,16.0,19.0,0.0,5.0,1,0,0,0,9.5,1.9664350939510737,17.191124797298798,0.057158858284294296,2.995732273553991
M0172,Grosir Bahan Pangan Sinar,F&B,bakery,supplier,Tangerang,Gading Serpong,Ya,QRIS,2022-10-22,aktif,UMI,27114857.0,1.0,0.068182,0.0006201903423316329,0.0,7,67.0,1.0,0.068182,20.0,12.0,10.0,4.0,2.0,1,1,1,0,10.0,1.9743453554334027,17.11559240128987,0.0659581380045489,3.044522437723423
M0169,Rumah Makan Kencana,F&B,cafe,retailer,Bogor,Cibinong,Ya,QRIS,2025-07-16,aktif,UMI,20847332.0,1.0,0.050847,0.0005224382915931761,0.0,3,76.0,1.0,0.050847,14.0,18.0,17.0,3.6,5.0,0,1,1,0,7.0,1.8284743074662695,16.852736584358368,0.04959650565540632,2.70805020110221
M0167,Distribusi Boga Langgeng,F&B,catering,supplier,Bekasi,Kemang Pratama,Ya,QRIS,2024-09-27,aktif,UMI,73259098.0,1.0,0.053571,0.0006528442073356268,0.0,15,53.0,1.0,0.053571,16.0,12.0,21.0,4.1,2.0,1,0,1,0,8.0,2.0186881244372556,18.109513016577015,0.05218534639082646,2.833213344056216
M0166,UD Arunika Rasa Internasional,F&B,cafe,retailer,Bandung,Setiabudhi,Ya,QRIS,2023-02-17,aktif,UKE,413590302.0,2.0,0.13142900000000002,0.0010385317035422497,0.002412779552715655,12,58.0,0.5,0.06571450000000001,22.0,18.0,65.0,3.8,5.0,1,1,1,0,7.333333333333333,2.43232454589325,19.84038643552581,0.12348143555882825,3.1354942159291497
M0196,CV Sembada Boga Utama,F&B,catering,retailer,Tangerang,Alam Sutera,Ya,QRIS,2021-11-11,aktif,UKE,482073975.0,3.0,0.190572,0.0013160901220003775,0.001380191693290735,12,58.0,0.6666666666666666,0.063524,25.0,12.0,16.0,4.1,3.0,0,1,1,0,6.25,2.6504847317207787,19.99360813741688,0.1744338639064363,3.258096538021482
M0161,Agen Bahan Kue Kang Dedi,F&B,bakery,supplier,Jakarta,Kemang,Ya,QRIS,2021-11-05,aktif,UMI,106064007.0,1.0,0.06383,0.000628418732098277,0.0,7,67.0,0.0,0.06383,21.0,16.0,22.0,0.0,1.0,0,0,0,0,10.5,1.985705878308822,18.479553318889465,0.06187560371806747,3.091042453358316
M0159,Gemilang Sajian Distribusi,F&B,warung,supplier,Tangerang,Cipondoh,Ya,QRIS,2025-08-27,aktif,UKE,304861126.0,5.0,0.28255399999999997,0.001974866360934661,0.009267731629392971,0,44.0,0.6,0.05651079999999999,26.0,15.0,33.0,3.6,4.0,1,1,1,0,4.333333333333333,3.0324818402338187,19.535366909569987,0.2488534024395437,3.295836866004329
M0157,Grosir Bahan Pangan Sembada,F&B,cafe,supplier,Jakarta,Cempaka Putih,Ya,QRIS,2025-07-30,tidak aktif,UMI,34401580.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,25.0,22.0,3.6,6.0,1,1,1,0,0.0,0.0,17.353613080589856,0.0,0.0
M0154,Warung Pak Surya,F&B,cafe,retailer,Bandung,Buah Batu,Ya,QRIS,2025-02-14,aktif,UMI,101429599.0,3.0,0.188683,0.0013034864273431723,0.0009252396166134185,4,30.0,1.0,0.06289433333333333,21.0,12.0,35.0,0.0,3.0,1,0,0,0,5.25,2.6415445391886547,18.434875519737975,0.1728459715645808,3.091042453358316
M0153,Nusantara Sajian Distribusi,F&B,bakery,supplier,Bogor,Dramaga,Ya,QRIS + EDC,2025-09-27,aktif,UKE,485608480.0,2.0,0.11976200000000001,0.0009431371249896495,0.0012984025559105432,3,76.0,0.5,0.059881000000000004,26.0,17.0,18.0,3.8,4.0,0,0,1,0,8.666666666666666,2.3448177320773134,20.000913262548814,0.11311616272567909,3.295836866004329
M0152,Kedai Nusantara Bersama,F&B,restaurant,retailer,Depok,Margonda,Ya,QRIS,2024-01-14,aktif,UMI,23481574.0,1.0,0.068182,0.0006926579551726443,0.0,14,29.0,0.0,0.068182,17.0,8.0,14.0,3.8,2.0,1,0,1,0,8.5,2.0702216124239294,16.971726629039082,0.0659581380045489,2.8903717578961645
M0149,Rumah Makan Buana,F&B,catering,retailer,Bekasi,Kemang Pratama,Ya,QRIS,2023-09-03,aktif,UMI,29053523.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,6.0,14.0,4.1,3.0,0,0,1,0,0.0,0.0,17.184650341994463,0.0,0.0
M0179,Grosir Bahan Pangan Sejahtera,F&B,bakery,supplier,Bogor,Bogor Tengah,Ya,QRIS,2021-11-03,aktif,UKE,826890704.0,1.0,0.053571,0.0006438365167245965,0.0,0,44.0,1.0,0.053571,30.0,9.0,22.0,3.5,3.0,0,1,1,0,15.0,2.00665108911438,20.533183085850403,0.05218534639082646,3.4339872044851463
M0595,Servis Elektronik Bang Arif,Electronics,computer,retailer,Bandung,Dago,Ya,QRIS + EDC,2021-08-12,aktif,UMI,20608548.0,1.0,0.054545,0.0005804006345781034,0.0,10,26.0,1.0,0.054545,14.0,7.0,10.0,3.7,2.0,0,1,1,0,7.0,1.9175116071876535,16.841216547671127,0.053109394279372765,2.70805020110221
M0594,Toko Elektronik Karya,Electronics,computer,retailer,Bekasi,Summarecon,Ya,QRIS,2023-08-15,aktif,UMI,94555458.0,1.0,0.061224,0.0007016368120051437,0.0,0,44.0,1.0,0.061224,23.0,9.0,15.0,3.9,2.0,0,0,1,0,11.5,2.0814854664481826,18.364697088049322,0.0594229589322327,3.1780538303479458
M0211,CV Mitra Busana Utama,Fashion,footwear,retailer,Tangerang,Cipondoh,Ya,QRIS + EDC,2022-12-30,aktif,UME,3713328309.0,3.0,0.169804,0.0012769368418126387,0.005612779552715655,3,76.0,1.0,0.05660133333333334,45.0,27.0,55.0,3.8,7.0,0,0,1,0,11.25,2.622446445176418,22.03519442999376,0.15683621340887183,3.828641396489095
M0210,Bakery Mahardika Mandiri,F&B,restaurant,retailer,Depok,Cimanggis,Ya,QRIS,2024-01-26,aktif,UMI,106384711.0,5.0,0.277115,0.0017906216100827747,0.012999361022364217,7,67.0,0.4,0.055423,25.0,17.0,22.0,0.0,4.0,0,1,0,0,4.166666666666667,2.939490762215438,18.482572440337727,0.24460362781168568,3.258096538021482
M0579,Grosir Elektronik Cakrawala,Electronics,service,supplier,Depok,Cinere,Ya,QRIS + EDC,2024-02-21,aktif,UKE,624069658.0,9.0,0.572271,0.003432793497659652,0.015228115015974441,7,67.0,0.6666666666666666,0.06358566666666667,30.0,12.0,32.0,3.8,5.0,0,0,1,1,3.0,3.5646740100901115,20.25177255311602,0.45252107100675243,3.4339872044851463
M0578,Sentra Gadget Mitra,Electronics,service,retailer,Bogor,Bogor Tengah,Ya,QRIS,2022-08-25,aktif,UMI,37571169.0,3.0,0.22392499999999999,0.0014420843624767857,0.0014926517571884983,3,76.0,1.0,0.07464166666666666,13.0,6.0,7.0,0.0,1.0,0,1,0,0,3.25,2.7357200764160807,17.441747558933766,0.20206290770297095,2.6390573296152584
M0577,UD Mitra Distribusi Mandiri,Electronics,gadget,supplier,Bekasi,Jababeka,Ya,QRIS + EDC,2024-06-14,aktif,UKE,548587760.0,3.0,0.199404,0.001479873854666843,0.001860702875399361,1,29.0,0.6666666666666666,0.066468,29.0,13.0,27.0,4.3,1.0,0,1,1,0,7.25,2.759930098027179,20.122857826703786,0.181824766747545,3.4011973816621555
M0573,Digital Store Sahabat,Electronics,computer,retailer,Bekasi,Harapan Indah,Ya,QRIS + EDC,2022-11-22,aktif,UKE,326854217.0,7.0,0.420417,0.002854130234971134,0.01744153354632588,8,46.0,0.42857142857142855,0.06005957142857142,32.0,8.0,22.0,3.7,1.0,1,1,1,1,4.0,3.3857893637993546,19.605024812942037,0.3509504904747632,3.4965075614664802
M0572,Servis Elektronik Pak Joko,Electronics,accessories,retailer,Jakarta,Pluit,Ya,QRIS,2021-10-02,aktif,UMI,68294889.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,13.0,26.0,4.2,4.0,0,1,1,0,0.0,0.0,18.039345504758195,0.0,0.0
