merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_nasabah_bni,produk_bni,tgl_registrasi,status,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_website,has_social_media,has_rating,is_hub,customer_density,log_pagerank,log_omzet,log_weighted_degree,log_n_customers,avg_amount_per_transactions,edc_ratio,qris_ratio
M0023,Resto Citra,F&B,bakery,retailer,Depok,Margonda,Tidak,,,,69774235.0,7.0,0.413432,0.002603759524856385,0.013538600860312429,1,28.0,1.0,0.05906171428571428,50.0,10.0,10.0,3.4,1.0,0,0,1,0,6.25,3.297228314104737,18.060775387846242,0.34602078945981457,3.9318256327243257,108412.14814814815,0.3888889,0.5
M0005,Dapur Jaya,F&B,catering,retailer,Bekasi,Harapan Indah,Ya,"EDC, QRIS",2019-11-19,aktif,53183670.0,3.0,0.177573,0.0012610931741980868,0.0013533569793474705,4,22.0,0.6666666666666666,0.059190999999999994,45.0,15.0,6.0,3.7,1.0,0,0,1,0,11.25,2.610873274421549,17.789261971107123,0.16345554074049395,3.828641396489095,120202.0,0.3,0.6
M0562,Komputer Citra,Electronics,gadget,retailer,Depok,Sawangan,Tidak,,,,425110936.0,3.0,0.162278,0.0013246818288673164,0.0016200035217467865,2,31.0,1.0,0.05409266666666667,64.0,20.0,36.0,3.6,1.0,1,0,1,0,16.0,2.6565336037965706,19.867860721062044,0.15038187250077784,4.174387269895637,195449.328125,0.34375,0.375
M0564,Komputer Bu Tini,Electronics,service,retailer,Bogor,Tanah Sareal,Tidak,,,,48963164.0,3.0,0.153069,0.0014752357129281534,0.006174376776595477,10,29.0,1.0,0.051023000000000006,39.0,11.0,7.0,4.7,1.0,1,0,1,0,9.75,2.756990013075853,17.706578838686816,0.14242708338186416,3.6888794541139363,774008.05,0.425,0.375
M0519,Toko IT Lestari,Electronics,gadget,retailer,Tangerang,Karawaci,Tidak,,,,71800290.0,4.0,0.234024,0.0012038360879263331,0.0017256559253389682,8,53.0,0.75,0.05850600000000001,63.0,13.0,36.0,4.4,1.0,0,0,1,0,12.6,2.5678958491546737,18.089399086935032,0.21028037424058316,4.1588830833596715,810017.8923076923,0.33846155,0.50769234
M0213,Toko Baju Sejahtera,Fashion,footwear,retailer,Depok,Sawangan,Ya,QRIS,2022-03-11,tidak aktif,154948225.0,2.0,0.12312400000000001,0.0011674747800192546,0.0006993182904434886,13,36.0,0.5,0.061562000000000006,45.0,11.0,37.0,3.6,1.0,1,0,1,0,15.0,2.5396116518585843,18.858601593278024,0.11611408818244644,3.828641396489095,177826.48888888888,0.2888889,0.5777778
M0621,Toko Sparepart Pratama,Automotive,sparepart,retailer,Bandung,Dago,Tidak,,,,32235309.0,5.0,0.282876,0.0016185930125261535,0.006480014086987146,6,29.0,1.0,0.056575200000000006,56.0,5.0,50.0,5.0,1.0,0,0,1,0,9.333333333333334,2.844091033088604,17.28857299355668,0.24910443248260938,4.04305126783455,160565.55357142858,0.26785713,0.42857143
M0239,Outlet Bu Tini,Fashion,accessories,retailer,Bandung,Setiabudhi,Tidak,,,,36193575.0,4.0,0.208166,0.001538802402997638,0.006017155937916636,2,31.0,1.0,0.0520415,49.0,13.0,21.0,3.9,3.0,0,0,1,0,9.8,2.7965508259989256,17.40439220248483,0.18910350729028516,3.912023005428146,265172.62,0.38,0.5
M0400,Mart Mandiri,Grocery,minimarket,retailer,Bekasi,Kemang Pratama,Tidak,,,,200041355.0,2.0,0.119411,0.0009298371337274408,0.0005936658868513069,3,31.0,1.0,0.0597055,40.0,13.0,9.0,4.2,1.0,0,1,1,0,13.333333333333334,2.331985760138177,19.114034683136275,0.1128026541197117,3.713572066704308,176849.875,0.4,0.375
M0560,Gadget Purnama,Electronics,service,retailer,Tangerang,BSD,Ya,QRIS,2019-02-16,aktif,44952366.0,4.0,0.222767,0.0016159557788398395,0.005337961914824038,8,53.0,0.75,0.05569175,56.0,13.0,14.0,3.0,3.0,0,1,1,0,11.2,2.842555323820913,17.62111397600495,0.2011163234279857,4.04305126783455,213095.07142857142,0.375,0.44642857
M0168,RM Mandiri,F&B,warung,retailer,Bandung,Braga,Tidak,,,,361985127.0,3.0,0.160346,0.0012105686557081336,0.0011018036374613237,13,36.0,0.6666666666666666,0.053448666666666665,45.0,15.0,7.0,3.5,1.0,0,1,1,0,11.25,2.573046224344844,19.707113686073193,0.14871823650494104,3.828641396489095,151074.54347826086,0.41304347,0.32608697
M0686,Unknown_M0686,Automotive,accessories,supplier,Tangerang,Cipondoh,Ya,QRIS,2025-01-23,aktif,520551166.0,1.0,0.057692,0.000744697215566757,0.0,13,36.0,1.0,0.057692,29.0,4.0,79.0,4.6,1.0,0,1,1,0,14.5,2.1338080523823524,20.070398744742096,0.056089175741910344,3.4011973816621555,473931.1724137931,0.1724138,0.13793103
M0013,PT Distributor Sejahtera,F&B,restaurant,supplier,Tangerang,Karawaci,Tidak,,,,357115500.0,9.0,0.482356,0.002199100352129852,0.021714084471612206,16,46.0,0.6666666666666666,0.053595111111111114,116.0,20.0,53.0,4.0,1.0,1,0,1,1,11.6,3.1351029881616554,19.693569819631538,0.39363271395109606,4.762173934797756,469215.0634920635,0.15873016,0.20634921
M0699,Motor Pratama,Automotive,sparepart,retailer,Bekasi,Harapan Indah,Ya,QRIS,2025-02-20,aktif,150824024.0,3.0,0.172768,0.0013823261609117296,0.0019419917993610545,2,31.0,0.3333333333333333,0.05758933333333333,60.0,19.0,17.0,3.4,1.0,0,1,1,0,15.0,2.696197677240403,18.831624317824655,0.15936676664839972,4.110873864173311,113327.2131147541,0.40983605,0.4262295
M0374,Toko Pak Haji,Grocery,toko_kelontong,retailer,Bandung,Dago,Ya,"EDC, QRIS",2024-06-28,aktif,67777253.0,6.0,0.343736,0.0019213433284937557,0.00922697658038387,7,40.0,0.6666666666666666,0.05728933333333333,67.0,19.0,43.0,4.8,2.0,1,1,1,0,9.571428571428571,3.0063473974890824,18.0317372098967,0.29545379423491064,4.219507705176107,154639.1194029851,0.29850745,0.46268657
M0580,Toko IT Mandiri,Electronics,service,retailer,Bandung,Setiabudhi,Ya,EDC,2020-01-06,aktif,183803652.0,4.0,0.210422,0.0014835278807626574,0.005342992981661761,7,40.0,0.75,0.0526055,55.0,13.0,30.0,4.0,1.0,0,0,1,0,11.0,2.7622402868849583,19.02937864255234,0.1909690591364808,4.02535169073515,297688.7090909091,0.3090909,0.6181818
M0136,Resto Prima,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Ya,EDC,2023-09-16,aktif,264920665.0,6.0,0.314594,0.0021754624521960124,0.018479108494956355,8,53.0,0.6666666666666666,0.05243233333333333,56.0,13.0,6.0,4.2,1.0,1,1,1,0,8.0,3.1247684004298106,19.39494096554437,0.27352787271095325,4.04305126783455,210785.45614035087,0.28070176,0.5964912
M0238,CV Konveksi Prima,Fashion,accessories,supplier,Bekasi,Grand Galaxy,Ya,EDC,2024-08-07,aktif,341604246.0,1.0,0.066667,0.0007347444085010718,0.0,2,31.0,1.0,0.066667,25.0,1.0,36.0,3.8,1.0,0,0,1,0,12.5,2.1219553944018235,19.649163452471193,0.06453883363752234,3.258096538021482,524879.3461538461,0.1923077,0.34615386
M0599,CV Sparepart Mas Bro,Automotive,sparepart,supplier,Tangerang,Cipondoh,Ya,"EDC, QRIS",2021-12-11,aktif,206242948.0,5.0,0.268722,0.0019532105809914675,0.007918899202575906,5,38.0,0.8,0.053744400000000005,34.0,6.0,89.0,0.0,2.0,1,1,0,0,5.666666666666667,3.0219897980996753,19.14456539592802,0.23801009459891997,3.5553480614894135,411535.2,0.057142857,0.34285715
M0262,Outlet Citra,Fashion,textile,retailer,Tangerang,Karawaci,Ya,"EDC, QRIS",2025-01-08,aktif,62234942.0,7.0,0.382062,0.002624735455105392,0.013115991245943702,5,38.0,0.5714285714285714,0.05458028571428573,46.0,1.0,29.0,0.0,1.0,0,1,0,0,5.75,3.3049564357013486,17.94642718453345,0.3235765868572752,3.8501476017100584,143651.53191489363,0.31914893,0.5531915
M0245,Outlet Harmoni,Fashion,textile,retailer,Jakarta,Thamrin,Ya,QRIS,2019-12-05,aktif,22291884.0,2.0,0.122082,0.0013393933740576116,0.00038739214650466633,12,67.0,1.0,0.061041,57.0,8.0,48.0,0.0,1.0,1,0,0,0,19.0,2.6668068498081086,16.919733268856895,0.11518588820898144,4.060443010546419,129772.83333333333,0.36666667,0.4
M0311,Toko Baju Sukses,Fashion,accessories,retailer,Depok,Sawangan,Ya,"EDC, QRIS",2022-02-20,aktif,53977989.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,14.0,41.0,5.0,1.0,0,1,1,0,0.0,0.0,17.804086928847518,0.0,0.0,116444.65,0.35,0.51666665
M0418,UD Sembako Mulia,Grocery,minimarket,supplier,Bogor,Bogor Tengah,Tidak,,,,322798777.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,11.0,75.0,0.0,1.0,0,0,0,0,0.0,0.0,19.592539708727127,0.0,0.0,452797.3137254902,0.13725491,0.29411766
M0589,Digital Anugrah,Electronics,gadget,retailer,Depok,Sawangan,Tidak,,,,138627665.0,5.0,0.281617,0.0020657087026264543,0.007013307171785777,6,29.0,0.6,0.0563234,45.0,19.0,27.0,4.0,1.0,0,0,1,0,7.5,3.075332746206705,18.747302235190183,0.24812256191314633,3.828641396489095,205062.04255319148,0.23404256,0.5744681
M0345,UD Kain Mandiri,Fashion,clothing,supplier,Jakarta,Kelapa Gading,Tidak,,,,201877039.0,4.0,0.21632800000000002,0.0014273806742332625,0.003964480668125676,14,48.0,0.75,0.054082000000000005,34.0,10.0,77.0,4.2,1.0,0,0,1,0,6.8,2.7261393836646994,19.123169357153294,0.19583648401363907,3.5553480614894135,467223.0571428572,0.25714287,0.17142858
M0321,Outlet Citra,Fashion,textile,retailer,Bogor,Bogor Tengah,Ya,"EDC, QRIS",2022-12-20,aktif,71649473.0,2.0,0.113926,0.0009586451778427587,0.0006993182904434886,10,29.0,1.0,0.056963,65.0,15.0,25.0,3.5,1.0,0,0,1,0,21.666666666666668,2.3595750494973484,18.08729637096936,0.10789071200965374,4.189654742026425,151506.57575757575,0.34848484,0.530303
M0500,Gadget Mbak Sri,Electronics,computer,retailer,Depok,Margonda,Ya,EDC,2023-12-02,aktif,18915272.0,5.0,0.263432,0.001557694751519651,0.009116293109953965,6,29.0,0.6,0.0526864,56.0,4.0,24.0,4.5,1.0,0,0,1,0,9.333333333333334,2.808013026315771,16.755480248934802,0.23383182764041072,4.04305126783455,464824.91071428574,0.39285713,0.5
M0506,CV Tech Supply Prima,Electronics,accessories,supplier,Tangerang,Alam Sutera,Ya,EDC,2020-01-30,aktif,199295597.0,2.0,0.106189,0.0009503684317640345,0.002887832364852967,12,67.0,1.0,0.0530945,25.0,6.0,69.0,4.3,1.0,1,0,1,0,8.333333333333334,2.3517260830112114,19.110299697633526,0.10092077457673014,3.258096538021482,491465.53846153844,0.0,0.26923078
M0014,CV Bahan Karya,F&B,catering,supplier,Bandung,Cihampelas,Ya,QRIS,2024-08-12,aktif,291107222.0,3.0,0.162048,0.001675621236727109,0.00446758735189797,13,36.0,0.3333333333333333,0.054016,26.0,8.0,51.0,4.3,1.0,1,0,1,0,6.5,2.8767354472106437,19.489202221187135,0.1501839656660647,3.295836866004329,415722.14814814815,0.14814815,0.37037036
M0316,Fashion Jaya,Fashion,accessories,retailer,Jakarta,Kelapa Gading,Tidak,,,,66912975.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,5.0,41.0,0.0,2.0,0,1,0,0,0.0,0.0,18.01890346742645,0.0,0.0,214823.14814814815,0.44444445,0.37037036
M0081,CV Bahan Sukses,F&B,cafe,supplier,Jakarta,Pluit,Ya,QRIS,2020-12-12,aktif,246842858.0,3.0,0.18532,0.0012458439134095441,0.0017659044600407516,8,53.0,0.6666666666666666,0.061773333333333326,44.0,20.0,34.0,5.0,1.0,0,1,1,0,11.0,2.5996063542007475,19.324262493751622,0.1700127803263568,3.8066624897703196,477612.4666666667,0.22222222,0.2
M0414,Minimarket Persada,Grocery,toko_kelontong,retailer,Tangerang,BSD,Ya,EDC,2019-01-24,aktif,207348008.0,3.0,0.173131,0.001187240849582298,0.002228762609111262,9,62.0,0.6666666666666666,0.057710333333333336,48.0,13.0,48.0,3.4,2.0,0,1,1,0,12.0,2.555086144412057,19.149909142488546,0.15967624289004287,3.8918202981106265,135095.89795918367,0.4489796,0.3877551
M0401,PT Distribusi Gemilang,Grocery,supermarket,supplier,Bogor,Tanah Sareal,Ya,"EDC, QRIS",2021-06-02,aktif,82182905.0,7.0,0.378408,0.0026099568302490224,0.012064498276859608,14,48.0,0.7142857142857143,0.05405828571428571,32.0,19.0,78.0,4.8,1.0,1,0,1,0,4.0,3.2995177979613657,18.224457882196138,0.3209292100452688,3.4965075614664802,467607.1212121212,0.15151516,0.24242425
M0437,PT Distribusi Bu Tini,Grocery,minimarket,supplier,Depok,Sawangan,Ya,EDC,2025-11-20,aktif,1082882643.0,2.0,0.107387,0.0009134595431362297,0.0005836037531758609,11,31.0,1.0,0.0536935,31.0,11.0,95.0,3.7,1.0,0,0,1,0,10.333333333333334,2.3159548611360603,20.80289243713616,0.10200318612886677,3.4657359027997265,411152.6451612903,0.09677419,0.22580644
M0172,CV Bahan Maju,F&B,bakery,supplier,Tangerang,Gading Serpong,Ya,"EDC, QRIS",2022-01-24,aktif,153214854.0,3.0,0.15821,0.0012584190255896883,0.004236158277362715,4,22.0,0.6666666666666666,0.052736666666666675,35.0,10.0,76.0,0.0,3.0,0,1,0,0,8.75,2.6089066353526005,18.847351775321947,0.1468757098596558,3.58351893845611,515903.3714285714,0.17142858,0.25714287
M0611,Bengkel Kang Asep,Automotive,accessories,retailer,Tangerang,Karawaci,Ya,EDC,2025-01-21,aktif,118323042.0,3.0,0.191764,0.0013506832628912056,0.002832490629638015,11,31.0,0.6666666666666666,0.06392133333333333,47.0,10.0,22.0,3.1,2.0,0,0,1,0,11.75,2.674619754226273,18.58892909442691,0.1754345624640471,3.871201010907891,172843.66666666666,0.27083334,0.47916666
M0140,Bakery Bersama,F&B,restaurant,retailer,Bandung,Cihampelas,Ya,EDC,2023-04-07,aktif,69545840.5,5.0,0.279788,0.0018412560846138898,0.005207154177043242,0,39.0,0.8,0.055957599999999996,44.0,10.0,15.0,0.0,1.0,1,1,0,0,7.333333333333333,2.9659203228492315,18.057496683029246,0.24669443921419082,3.8066624897703196,165375.39130434784,0.3043478,0.5652174
M0094,Bakery Sejahtera,F&B,bakery,retailer,Bandung,Buah Batu,Tidak,,,,48891008.0,1.0,0.053097,0.0006434782384330209,0.0,4,22.0,0.0,0.053097,62.0,7.0,30.0,4.9,1.0,0,1,1,0,31.0,2.0061693103957015,17.70510407250918,0.05173534666804267,4.143134726391533,1031542.8,0.24615385,0.52307695
M0438,Swalayan Prima,Grocery,distributor,retailer,Tangerang,Alam Sutera,Tidak,,,,18961263.0,4.0,0.23595100000000002,0.00151968579098282,0.005242371644907303,10,29.0,0.75,0.058987750000000005,56.0,16.0,39.0,4.5,1.0,0,1,1,0,11.2,2.784817267242961,16.757908719235694,0.21184071423670942,4.04305126783455,141387.62711864407,0.3559322,0.44067797
M0469,Swalayan Mulia,Grocery,toko_kelontong,retailer,Tangerang,Alam Sutera,Ya,QRIS,2025-12-08,aktif,40732993.0,4.0,0.240679,0.0015948049922697453,0.0022891354111639374,9,62.0,0.5,0.060169749999999994,42.0,6.0,10.0,0.0,1.0,0,1,0,0,8.4,2.8301527783994276,17.522548985393396,0.21565881039453255,3.7612001156935624,124121.79545454546,0.22727273,0.47727272
M0268,Butik Pak Haji,Fashion,textile,retailer,Tangerang,BSD,Ya,"EDC, QRIS",2022-02-14,aktif,18126268.0,4.0,0.233821,0.0015817588295961745,0.0037733001282922044,4,22.0,0.75,0.05845525,40.0,19.0,24.0,3.1,1.0,0,0,1,0,8.0,2.8224252611468468,16.712872770047266,0.21011585823535767,3.713572066704308,174405.675,0.3,0.55
M0202,Bakery Berkah,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Ya,QRIS,2020-08-28,aktif,69545840.5,2.0,0.11678,0.0009072823342981273,0.0006288833547153674,9,62.0,0.5,0.05839,56.0,16.0,50.0,4.2,2.0,0,1,1,0,18.666666666666668,2.3098410391299256,18.057496683029246,0.1104495445561597,4.04305126783455,134754.64912280702,0.4385965,0.47368422
M0659,Motor Pak Haji,Automotive,dealer,retailer,Bogor,Tanah Sareal,Ya,"EDC, QRIS",2023-08-24,aktif,78473871.0,4.0,0.217091,0.0015046957121628035,0.007239705179483309,7,40.0,0.75,0.05427275000000001,67.0,5.0,48.0,3.6,2.0,0,0,1,0,13.4,2.775519244164549,18.178276286584524,0.19646358524446245,4.219507705176107,176846.1343283582,0.37313432,0.49253732
M0279,PT Tekstil Utama,Fashion,accessories,supplier,Depok,Cimanggis,Tidak,,,,311167424.0,1.0,0.051282,0.0005294949723475603,0.0,6,29.0,1.0,0.051282,27.0,16.0,34.0,3.6,2.0,0,0,1,0,13.5,1.8397476807250364,19.55584166933978,0.050010371794172385,3.332204510175204,491982.10714285716,0.17857143,0.17857143
M0396,Minimarket Citra,Grocery,supermarket,retailer,Bekasi,Jababeka,Ya,EDC,2019-12-27,aktif,43044366.0,4.0,0.215226,0.001536082150615068,0.004990818303021155,9,62.0,0.75,0.05380649999999999,65.0,16.0,5.0,3.2,1.0,0,0,1,0,13.0,2.7948895442262933,17.57774193242535,0.1949300677255785,4.189654742026425,170176.45454545456,0.37878788,0.4848485
M0554,PT Elektronik Bu Tini,Electronics,accessories,supplier,Bekasi,Kemang Pratama,Tidak,,,,360692616.0,22.0,1.316962,0.00457730053617789,0.03534701783513194,16,46.0,0.9090909090909091,0.05986190909090909,170.0,7.0,70.0,4.2,1.0,0,0,1,1,7.391304347826087,3.845306227996578,19.703536677130877,0.8402568447978381,5.14166355650266,507408.10614525137,0.18435754,0.21787709
M0302,Butik Sejahtera,Fashion,accessories,retailer,Jakarta,Menteng,Ya,QRIS,2020-11-14,aktif,39659340.0,2.0,0.11458299999999999,0.0009342210821352182,0.0005332930847986316,5,38.0,1.0,0.057291499999999995,47.0,17.0,31.0,0.0,1.0,0,1,0,0,15.666666666666666,2.3362336587355284,17.49583706467985,0.10848034392860464,3.871201010907891,172824.92,0.4,0.48
M0597,Toko Sparepart Prima,Automotive,accessories,retailer,Bandung,Dago,Tidak,,,,51501039.0,2.0,0.117593,0.0010585812478200794,0.0006993182904434886,9,62.0,0.5,0.0587965,48.0,7.0,19.0,0.0,1.0,1,0,0,0,16.0,2.4497812873372355,17.75711255960482,0.11117726551938195,3.8918202981106265,136280.5918367347,0.4489796,0.40816328
M0247,PT Tekstil Sentosa,Fashion,footwear,supplier,Tangerang,Unknown,Tidak,,,,201247036.0,4.0,0.23661100000000002,0.0016656797995998334,0.005292682313284532,12,67.0,0.75,0.05915275,73.0,17.0,18.0,3.1,1.0,0,0,1,0,14.6,2.8711208648065774,19.120043751173196,0.2123745734610082,4.30406509320417,484104.7012987013,0.24675325,0.20779221
M0041,Warung Buana,F&B,restaurant,retailer,Bandung,Buah Batu,Ya,"EDC, QRIS",2025-07-06,aktif,127626670.0,2.0,0.1,0.000817359979510735,0.0017155937916635221,8,53.0,1.0,0.05,50.0,11.0,35.0,0.0,1.0,0,1,0,0,16.666666666666668,2.2163297714069254,18.664619927409422,0.09531017980432487,3.9318256327243257,176190.7962962963,0.37037036,0.42592594
M0428,Swalayan Bersama,Grocery,minimarket,retailer,Jakarta,Senayan,Ya,EDC,2022-06-02,aktif,121745859.0,6.0,0.340162,0.002357552244722529,0.008562875757804442,0,39.0,1.0,0.05669366666666666,57.0,2.0,16.0,0.0,1.0,0,0,0,0,8.142857142857142,3.2017509251043164,18.617446315242045,0.29279050217793334,4.060443010546419,170987.43103448275,0.2413793,0.70689654
M0077,RM Utama,F&B,catering,retailer,Bekasi,Harapan Indah,Ya,QRIS,2024-04-06,aktif,71010787.0,3.0,0.170622,0.0011984299427000049,0.0027972731617739543,2,31.0,0.6666666666666666,0.056874,63.0,18.0,46.0,3.0,1.0,0,1,1,0,15.75,2.563740891175593,18.07834236712529,0.1575352314793496,4.1588830833596715,199601.52307692307,0.2923077,0.46153846
M0341,Toko Baju Barokah,Fashion,textile,retailer,Bandung,Braga,Ya,"EDC, QRIS",2019-08-12,aktif,31327336.0,2.0,0.11358599999999999,0.0008812180567758217,0.0012326113752421201,5,38.0,0.0,0.056792999999999996,60.0,4.0,35.0,4.1,1.0,0,0,1,0,20.0,2.2836245289743884,17.26000166091172,0.10758543867991145,4.110873864173311,190550.52459016393,0.37704918,0.5081967
M0036,Resto Sentosa,F&B,cafe,retailer,Bekasi,Summarecon,Ya,"EDC, QRIS",2023-10-27,aktif,21883439.0,1.0,0.054945,0.0006539061905657116,0.0,4,22.0,1.0,0.054945,51.0,9.0,9.0,3.5,1.0,0,1,1,0,25.5,2.0200977585842472,16.901240744366678,0.05348863286765151,3.9512437185814275,145746.23076923078,0.42307693,0.3846154
M0593,CV Tech Supply Barokah,Electronics,service,supplier,Depok,Sawangan,Ya,EDC,2019-04-22,aktif,431675134.0,9.0,0.5113570000000001,0.0025232375197257353,0.013235479083339621,11,31.0,0.4444444444444444,0.05681744444444445,93.0,18.0,28.0,3.9,2.0,0,0,1,1,9.3,3.266994342476708,19.883183860997995,0.41300792275646336,4.543294782270004,449012.38383838383,0.15151516,0.22222222
M0235,Butik Sukses,Fashion,textile,retailer,Depok,Unknown,Tidak,,,,452161366.0,4.0,0.21073,0.001458334442659056,0.0036827409252131915,1,28.0,0.75,0.05268249999999999,51.0,9.0,47.0,3.9,5.0,0,1,1,0,10.2,2.746202678933107,19.929549680721966,0.19122348347800205,3.9512437185814275,160189.28301886792,0.3207547,0.509434
M0062,Dapur Makmur,F&B,warung,retailer,Bogor,Sentul,Ya,QRIS,2025-04-29,aktif,55556269.0,7.0,0.371616,0.0025251336385814544,0.013548662993987874,7,40.0,0.5714285714285714,0.05308799999999999,52.0,9.0,31.0,0.0,5.0,0,1,0,0,6.5,3.267716897677558,17.832906938967557,0.3159896067471058,3.970291913552122,174142.88461538462,0.28846154,0.63461536
M0016,CV Bahan Bersama,F&B,bakery,supplier,Bandung,Setiabudhi,Tidak,,,,187665180.0,4.0,0.227128,0.001501503457109116,0.0058460996654340555,12,67.0,0.5,0.056782,44.0,8.0,79.0,0.0,1.0,0,0,0,0,8.8,2.7735279417282364,19.05016998088587,0.2046764797662786,3.8066624897703196,505405.3777777778,0.13333334,0.31111112
M0456,Minimarket Nusantara,Grocery,minimarket,retailer,Depok,Cinere,Ya,EDC,2025-03-05,aktif,32165803.0,1.0,0.05,0.0006129749761410664,0.0,16,46.0,1.0,0.05,50.0,7.0,1.0,3.4,1.0,0,1,1,0,25.0,1.9642761372339608,17.286414458628627,0.04879016416943201,3.9318256327243257,454381.1960784314,0.33333334,0.50980395
M0566,Gadget Harmoni,Electronics,computer,retailer,Bandung,Setiabudhi,Ya,"EDC, QRIS",2022-07-12,aktif,45477677.0,3.0,0.16444,0.0016143335600418735,0.0034311875833270443,10,29.0,0.3333333333333333,0.054813333333333346,43.0,11.0,5.0,4.5,1.0,0,0,1,0,10.75,2.8416095033616813,17.63273217013427,0.1522402847554996,3.784189633918261,246077.4375,0.4375,0.4375
M0118,Bakery Mbak Sri,F&B,restaurant,retailer,Jakarta,Menteng,Ya,"EDC, QRIS",2023-05-11,aktif,22935345.0,6.0,0.324658,0.0019438644701767333,0.011043191708801851,10,29.0,0.6666666666666666,0.05410966666666667,70.0,14.0,2.0,4.0,2.0,0,0,1,0,10.0,3.0174274569613857,16.948189772012544,0.28115431291369125,4.2626798770413155,267157.0684931507,0.31506848,0.369863
M0101,Warung Nusantara,F&B,bakery,retailer,Depok,Margonda,Tidak,,,,18368840.0,3.0,0.1627,0.0013264076427356847,0.001891681130983825,14,48.0,0.0,0.054233333333333335,62.0,19.0,36.0,4.7,1.0,0,1,1,0,15.5,2.6577442386057144,16.726166363203102,0.15074488669242544,4.143134726391533,209304.61904761905,0.34920636,0.42857143
M0594,Komputer Gemilang,Electronics,computer,retailer,Bekasi,Summarecon,Tidak,,,,88657917.0,4.0,0.23713599999999999,0.0018522611836429147,0.00441727668352074,9,62.0,0.5,0.05928399999999999,59.0,13.0,2.0,0.0,1.0,1,0,0,0,11.8,2.971573375129866,18.30029590403681,0.2127990307784963,4.0943445622221,155065.5076923077,0.4,0.47692308
M0300,CV Konveksi Abadi,Fashion,footwear,supplier,Bekasi,Jababeka,Ya,"EDC, QRIS",2025-01-06,aktif,486965128.0,26.0,1.720334,0.005442463715045067,0.029944909818126933,16,46.0,0.7692307692307693,0.0661666923076923,241.0,15.0,60.0,3.3,1.0,0,1,1,1,8.925925925925926,4.015024208804368,20.003703074787097,1.0007546668869725,5.488937726156687,482024.24060150376,0.16165413,0.28195488
M0635,Toko Sparepart Mulia,Automotive,dealer,retailer,Jakarta,Thamrin,Ya,QRIS,2025-06-07,aktif,26406112.0,8.0,0.465106,0.0027370714597823513,0.016064196412849344,6,29.0,0.75,0.05813825,49.0,13.0,42.0,4.1,1.0,0,1,1,1,5.444444444444445,3.345357437006302,17.089106094342583,0.38192759480034305,3.912023005428146,169818.92156862744,0.3137255,0.5882353
